,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
949,Daniel Winnik,22,C,PHX,79,11,15,26,-3,25,2.1,11,0,0,1,12,1,2,122,9.0,1114,14:06,46,75,65,89,42.2
950,Petteri Wirtanen,21,C,ANA,3,1,0,1,1,2,0.2,1,0,0,1,0,0,0,1,100.0,13,4:11,0,0,5,6,45.5
951,James Wisniewski,23,D,CHI,68,7,19,26,12,103,5.4,5,1,1,0,15,4,0,82,8.5,1156,17:00,67,113,0,0,
952,Brendan Witt,32,D,NYI,59,2,5,7,-8,51,1.9,2,0,0,0,4,0,1,58,3.4,1285,21:46,133,135,0,0,
953,Wojtek Wolski,21,LW,COL,77,18,30,48,10,14,5.2,14,4,0,6,29,1,0,158,11.4,1227,15:56,21,54,24,24,50.0
954,Jeff Woywitka,24,D,STL,27,2,6,8,2,12,1.8,2,0,0,0,6,0,0,25,8.0,434,16:04,25,15,0,0,
955,Andy Wozniewski,27,D,TOR,48,2,7,9,5,54,2.1,2,0,0,0,7,0,0,34,5.9,680,14:10,56,43,0,0,
956,Keith Yandle,21,D,PHX,43,5,7,12,-12,14,1.6,1,4,0,0,3,4,0,72,6.9,605,14:04,33,13,0,0,
957,Stephane Yelle,33,C,CGY,74,3,9,12,-4,20,-0.2,2,0,1,0,9,0,0,62,4.8,884,11:57,30,93,190,191,49.9
958,Mike York,30,LW,PHX,63,6,8,14,-8,4,0.6,2,4,0,1,6,2,0,85,7.1,755,11:59,17,24,104,101,50.7
959,Bryan Young,21,D,EDM,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,4,2:08,0,1,0,0,
960,Travis Zajac,22,C,NJD,82,14,20,34,-11,31,2.7,9,5,0,1,11,9,0,155,9.0,1372,16:44,15,57,528,504,51.2
961,Greg Zanon,27,D,NSH,78,0,5,5,-5,24,1.5,0,0,0,0,5,0,0,38,0.0,1440,18:28,176,160,0,0,
962,Richard Zednik,32,LW,FLA,54,15,11,26,-5,43,2.6,9,6,0,5,8,3,0,140,10.7,950,17:35,26,51,0,2,0.0
963,John Zeiler,25,RW,LAK,36,0,1,1,-6,23,-0.7,0,0,0,0,1,0,0,18,0.0,305,8:29,14,102,12,19,38.7
964,Henrik Zetterberg,27,LW,DET,75,43,49,92,30,34,13.0,26,16,1,7,29,20,0,358,12.0,1655,22:04,16,31,666,543,55.1
965,Nikolai Zherdev,23,RW,CBJ,82,26,35,61,-9,34,6.8,19,7,0,3,19,15,1,254,10.2,1589,19:22,18,37,12,17,41.4
966,Alexei Zhitnik,35,D,ATL,65,3,5,8,-8,58,1.5,3,0,0,1,2,2,1,79,3.8,1236,19:01,52,65,0,0,
967,Marek Zidlicky,30,D,NSH,79,5,38,43,-5,63,6.3,1,4,0,0,17,21,0,122,4.1,1645,20:50,84,83,0,0,
968,Mike Zigomanis,27,C,PHX,33,2,1,3,-7,6,-0.4,2,0,0,0,1,0,0,35,5.7,409,12:24,12,26,196,132,59.8
969,Ilya Zubov,20,C,OTT,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,15,14:38,0,3,2,3,40.0
970,Sergei Zubov,37,D,DAL,46,4,31,35,6,12,6.0,2,2,0,0,15,14,2,84,4.8,1182,25:42,41,14,0,0,
971,Dainius Zubrus,29,C,NJD,82,13,25,38,2,38,3.7,9,4,0,2,21,4,0,128,10.2,1287,15:42,17,77,80,64,55.6
972,Andrei Zyuzin,30,D,CHI,32,2,3,5,-11,38,0.2,1,1,0,0,2,1,0,34,5.9,479,14:58,35,29,0,0,
