,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
949,James van Riemsdyk,27,LW,TOR,82,29,33,62,-2,37,7.7,23,6,0,5,20,13,0,238,12.2,1303,15:53,29,62,1,4,20.0
950,Trevor van Riemsdyk,25,D,CHI,58,5,11,16,17,29,4.3,5,0,0,2,11,0,0,73,6.8,1068,18:25,100,22,0,0,
951,Chris VandeVelde,29,C,PHI,81,6,9,15,-5,16,0.7,6,0,0,0,9,0,0,69,8.7,936,11:34,60,114,24,20,54.5
952,Thomas Vanek,33,LW,TOT,68,17,31,48,-5,22,5.5,12,5,0,2,23,8,0,133,12.8,979,14:24,5,29,6,9,40.0
953,Thomas Vanek,33,LW,DET,48,15,23,38,2,16,4.9,10,5,0,2,17,6,0,99,15.2,702,14:37,2,23,6,9,40.0
954,Thomas Vanek,33,LW,FLA,20,2,8,10,-7,6,0.6,2,0,0,0,6,2,0,34,5.9,278,13:54,3,6,0,0,
955,Phil Varone,26,C,OTT,7,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,1,0.0,56,7:59,1,3,15,12,55.6
956,Sami Vatanen,25,D,ANA,71,3,21,24,3,30,4.9,1,2,0,0,9,12,0,117,2.6,1538,21:40,128,75,0,0,
957,Frank Vatrano,22,C,BOS,44,10,8,18,-3,14,2.2,6,4,0,1,7,1,0,116,8.6,593,13:29,16,51,2,5,28.6
958,Mike Vecchione,23,RW,PHI,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,17,8:30,1,1,8,4,66.7
959,Antoine Vermette,34,C,ANA,72,9,19,28,-7,42,2.0,4,5,0,1,13,6,0,88,10.2,1145,15:54,45,51,744,451,62.3
960,Joel Vermin,24,RW,TBL,18,0,3,3,2,4,0.1,0,0,0,0,3,0,0,12,0.0,197,10:56,7,17,2,1,66.7
961,Kris Versteeg,30,RW,CGY,69,15,22,37,-3,46,3.9,7,8,0,1,14,8,0,136,11.0,1016,14:44,28,5,53,49,52.0
962,Jimmy Vesey,23,LW,NYR,80,16,11,27,-13,26,2.2,11,5,0,6,8,3,0,116,13.8,1091,13:38,37,64,2,5,28.6
963,Linden Vey,25,RW,CGY,4,0,0,0,-2,0,-0.2,0,0,0,0,0,0,0,1,0.0,44,11:01,0,1,9,15,37.5
964,Jake Virtanen,20,RW,VAN,10,0,1,1,1,2,0.0,0,0,0,0,1,0,0,13,0.0,101,10:09,4,17,3,0,100.0
965,Marc-Edouard Vlasic,29,D,SJS,75,6,22,28,4,35,5.8,5,1,0,2,15,6,1,144,4.2,1593,21:14,144,18,0,0,
966,Jakub Voracek,27,RW,PHI,82,20,41,61,-24,56,5.6,15,5,0,3,23,18,0,253,7.9,1565,19:05,22,30,3,11,21.4
967,Jakub Vrana,20,LW,WSH,21,3,3,6,2,2,0.6,0,3,0,2,2,1,0,32,9.4,233,11:07,7,6,0,3,0.0
968,Radim Vrbata,35,RW,ARI,81,20,35,55,-18,16,5.3,16,4,0,4,24,11,0,233,8.6,1369,16:54,31,48,17,30,36.2
969,Chris Wagner,25,C,ANA,43,6,1,7,2,6,0.9,6,0,0,0,1,0,0,40,15.0,402,9:21,24,112,62,86,41.9
970,Lucas Wallmark,21,C,CAR,8,0,2,2,1,2,0.1,0,0,0,0,2,0,0,11,0.0,87,10:52,3,14,31,27,53.4
971,Joel Ward,36,RW,SJS,78,10,19,29,-2,30,2.2,7,1,2,2,17,2,0,105,9.5,1244,15:57,56,61,222,233,48.8
972,David Warsofsky,26,D,PIT,7,0,1,1,-3,6,-0.1,0,0,0,0,1,0,0,14,0.0,110,15:44,12,3,0,0,
973,Austin Watson,25,LW,NSH,77,5,12,17,14,99,1.4,5,0,0,0,11,0,1,90,5.6,957,12:26,66,143,17,25,40.5
974,Jordan Weal,24,C,PHI,23,8,4,12,5,10,1.9,7,1,0,1,4,0,0,49,16.3,329,14:19,8,7,14,14,50.0
975,Shea Weber,31,D,MTL,78,17,25,42,20,38,10.1,5,12,0,4,13,10,2,183,9.3,1955,25:04,157,140,0,0,
976,Yannick Weber,28,D,NSH,73,1,7,8,1,25,1.7,1,0,0,1,7,0,0,72,1.4,870,11:55,53,72,0,0,
977,MacKenzie Weegar,23,D,FLA,3,0,0,0,0,4,0.1,0,0,0,0,0,0,0,3,0.0,52,17:27,1,4,0,0,
978,Dale Weise,28,RW,PHI,64,8,7,15,1,39,1.3,7,1,0,2,6,1,0,94,8.5,824,12:53,24,135,3,0,100.0
979,Alexander Wennberg,22,C,CBJ,80,13,46,59,9,21,5.9,11,2,0,5,25,21,0,109,11.9,1470,18:23,56,58,609,676,47.4
980,Zach Werenski,19,D,CBJ,78,11,36,47,17,14,9.1,7,4,0,1,19,17,0,188,5.9,1631,20:55,90,41,0,0,
981,Blake Wheeler,30,RW,WPG,82,26,48,74,6,47,8.2,19,5,2,4,31,16,1,259,10.0,1652,20:09,51,100,43,51,45.7
982,Colin White,20,C,OTT,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,27,13:43,1,0,7,14,33.3
983,Ryan White,28,C,TOT,65,9,7,16,-16,84,0.9,9,0,0,1,7,0,0,60,15.0,693,10:39,33,187,39,52,42.9
984,Ryan White,28,C,ARI,46,7,6,13,-8,70,1.1,7,0,0,1,6,0,0,43,16.3,504,10:57,26,138,35,46,43.2
985,Ryan White,28,C,MIN,19,2,1,3,-8,14,-0.2,2,0,0,0,1,0,0,17,11.8,189,9:57,7,49,4,6,40.0
986,Chris Wideman,27,D,OTT,76,5,12,17,7,46,4.2,4,1,0,1,8,4,0,123,4.1,1061,13:58,68,68,0,0,
987,Dennis Wideman,33,D,CGY,57,5,13,18,-6,32,3.2,3,2,0,1,10,3,0,87,5.7,1153,20:14,74,61,0,0,
988,Patrick Wiercioch,26,D,COL,57,4,8,12,-18,23,1.5,4,0,0,0,8,0,0,63,6.3,950,16:40,57,52,1,0,100.0
989,Justin Williams,35,RW,WSH,80,24,24,48,14,50,6.2,19,5,0,4,19,5,0,167,14.4,1238,15:29,41,28,64,53,54.7
990,Colin Wilson,27,LW,NSH,70,12,23,35,7,18,3.8,6,6,0,0,22,1,0,113,10.6,1047,14:57,23,50,16,23,41.0
991,Scott Wilson,24,LW,PIT,78,8,18,26,0,32,2.0,8,0,0,1,18,0,0,127,6.3,854,10:57,31,167,3,0,100.0
992,Tom Wilson,22,RW,WSH,82,7,12,19,9,133,1.3,7,0,0,0,12,0,0,95,7.4,1060,12:56,44,239,3,7,30.0
993,Tommy Wingels,28,C,TOT,73,7,5,12,-11,27,0.4,7,0,0,2,5,0,0,81,8.6,767,10:30,46,125,111,149,42.7
994,Tommy Wingels,28,C,SJS,37,5,3,8,-2,15,0.8,5,0,0,2,3,0,0,42,11.9,372,10:03,22,61,59,88,40.1
995,Tommy Wingels,28,C,OTT,36,2,2,4,-9,12,-0.4,2,0,0,0,2,0,0,39,5.1,395,10:58,24,64,52,61,46.0
996,Daniel Winnik,31,LW,WSH,72,12,13,25,15,49,3.0,10,0,2,3,13,0,0,82,14.6,930,12:55,34,25,9,12,42.9
997,Luke Witkowski,26,D,TBL,34,0,4,4,-1,39,0.7,0,0,0,0,4,0,0,24,0.0,336,9:52,21,81,0,0,
998,Miles Wood,21,LW,NJD,60,8,9,17,-21,86,0.9,6,2,0,0,7,2,0,105,7.6,771,12:51,26,68,1,1,50.0
999,Tyler Wotherspoon,23,D,CGY,4,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,4,0.0,44,10:54,2,3,0,0,
1000,Nail Yakupov,23,RW,STL,40,3,6,9,-3,14,0.5,3,0,0,0,6,0,0,35,8.6,426,10:39,8,32,0,0,
1001,Keith Yandle,30,D,FLA,82,5,36,41,-6,39,6.9,3,2,0,0,19,16,1,178,2.8,1807,22:02,76,28,0,0,
1002,Pavel Zacha,19,C,NJD,70,8,16,24,-17,19,1.5,3,5,0,2,8,8,0,83,9.6,1002,14:18,24,54,183,271,40.3
1003,Nikita Zadorov,21,D,COL,56,0,10,10,-20,73,0.8,0,0,0,0,8,2,0,61,0.0,1066,19:02,69,153,0,0,
1004,Nikita Zaitsev,25,D,TOR,82,4,32,36,-22,38,3.6,3,1,0,0,20,11,1,106,3.8,1806,22:01,136,176,0,0,
1005,Travis Zajac,31,C,NJD,80,14,31,45,-8,33,4.2,7,6,1,1,24,6,1,126,11.1,1578,19:44,26,81,880,733,54.6
1006,Michael Zalewski,24,LW,VAN,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,8,8:03,1,0,0,0,
1007,Henrik Zetterberg,36,LW,DET,82,17,51,68,15,22,7.6,15,2,0,0,40,11,0,195,8.7,1617,19:43,30,58,705,657,51.8
1008,Mika Zibanejad,23,C,NYR,56,14,23,37,9,16,4.2,10,4,0,2,16,7,0,119,11.8,956,17:04,27,23,494,456,52.0
1009,Harry Zolnierczyk,29,LW,NSH,24,2,2,4,-2,10,0.2,2,0,0,0,2,0,0,19,10.5,213,8:52,11,25,8,11,42.1
1010,Mats Zuccarello,29,RW,NYR,80,15,44,59,15,26,6.0,10,5,0,3,35,9,0,189,7.9,1506,18:50,52,85,6,7,46.2
1011,Jason Zucker,25,LW,MIN,79,22,25,47,34,30,6.7,21,1,0,3,25,0,0,172,12.8,1208,15:17,42,73,1,4,20.0
1012,Valentin Zykov,21,LW,CAR,2,1,0,1,1,0,0.2,1,0,0,0,0,0,0,3,33.3,13,6:15,0,0,0,0,
