,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,PS
760,Brad Richardson,23,RW,LAK,31,0,5,5,-6,11,0,0,0,0,5,0,0,37,0.0,335,10:48,4,26,52,43,54.7,-0.2
761,Luke Richardson,39,D,OTT,2,0,0,0,-3,2,0,0,0,0,0,0,0,0,,26,12:45,0,2,0,0,,-0.2
762,Patrick Rissmiller,30,LW,NYR,2,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,18,9:13,0,5,0,0,,-0.1
763,Craig Rivet,34,D,BUF,64,2,22,24,4,125,1,1,0,0,11,10,1,80,2.5,1295,20:14,73,57,0,0,,4.3
764,Gary Roberts,42,LW,TBL,30,4,3,7,-11,27,2,2,0,1,1,2,0,32,12.5,349,11:39,3,38,1,1,50.0,0.1
765,Stephane Robidas,31,D,DAL,72,3,23,26,10,76,2,1,0,0,14,8,1,158,1.9,1767,24:32,109,221,1,0,100.0,5.4
766,Bryan Rodney,24,D,CAR,8,0,2,2,-3,2,0,0,0,0,0,2,0,3,0.0,101,12:38,6,2,0,0,,0.1
767,Jeremy Roenick,39,C,SJS,42,4,9,13,-1,24,3,1,0,0,7,2,0,50,8.0,489,11:39,14,54,109,123,47.0,0.9
768,Brian Rolston,35,LW,NJD,64,15,17,32,2,30,7,8,0,3,9,8,0,174,8.6,967,15:06,9,42,83,97,46.1,3.2
769,Aaron Rome,25,D,CBJ,8,0,1,1,1,0,0,0,0,0,1,0,0,7,0.0,124,15:28,8,12,0,0,,0.3
770,Jared Ross,26,C,PHI,10,0,0,0,-4,2,0,0,0,0,0,0,0,12,0.0,77,7:44,3,3,27,21,56.3,-0.3
771,Andre Roy,33,LW,CGY,44,3,0,3,-1,83,3,0,0,1,0,0,0,26,11.5,242,5:29,0,41,1,0,100.0,0.1
772,Derek Roy,25,C,BUF,82,28,42,70,-5,38,18,9,1,9,21,21,0,221,12.7,1738,21:12,44,41,745,724,50.7,7.1
773,Michal Rozsival,30,D,NYR,76,8,22,30,-7,52,5,3,0,2,9,11,2,120,6.7,1711,22:31,113,90,0,0,,6.2
774,Mike Rupp,29,C,NJD,72,3,6,9,-2,136,3,0,0,0,6,0,0,76,3.9,628,8:44,13,136,46,44,51.1,0.0
775,Kris Russell,21,D,CBJ,66,2,19,21,-10,28,1,1,0,1,9,10,0,86,2.3,1064,16:07,62,50,0,0,,2.6
776,Jarkko Ruutu,33,LW,OTT,78,7,14,21,0,144,6,0,1,0,12,0,2,89,7.9,913,11:43,37,148,2,6,25.0,1.6
777,Tuomo Ruutu,25,LW,CAR,79,26,28,54,0,79,16,10,0,4,21,7,0,190,13.7,1447,18:19,44,228,19,18,51.4,6.0
778,Bobby Ryan,21,RW,ANA,64,31,26,57,13,33,19,12,0,3,15,11,0,174,17.8,988,15:26,10,78,6,7,46.2,7.8
779,Michael Ryan,28,LW,CAR,18,0,2,2,-3,2,0,0,0,0,2,0,0,24,0.0,148,8:12,4,9,1,5,16.7,-0.2
780,Michael Ryder,28,RW,BOS,74,27,26,53,28,26,17,10,0,7,19,7,0,185,14.6,1104,14:55,19,103,7,8,46.7,7.4
781,Rick Rypien,24,C,VAN,12,3,0,3,-3,19,2,0,1,0,0,0,0,16,18.8,112,9:20,7,22,9,9,50.0,0.3
782,Joe Sakic,39,C,COL,15,2,10,12,-6,6,2,0,0,0,4,6,0,46,4.3,272,18:07,5,7,117,99,54.2,0.8
783,Brian Salcido,23,D,ANA,2,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,25,12:18,3,2,0,0,,0.3
784,Ruslan Salei,34,D,COL,70,4,17,21,-4,72,3,1,0,0,11,6,0,93,4.3,1477,21:06,143,107,0,0,,4.5
785,Anssi Salmela,24,D,TOT,26,1,5,6,1,8,0,1,0,0,5,0,0,41,2.4,416,15:59,27,24,0,0,,1.1
786,Anssi Salmela,24,D,NJD,17,0,3,3,1,6,0,0,0,0,3,0,0,33,0.0,258,15:10,15,17,0,0,,0.6
787,Anssi Salmela,24,D,ATL,9,1,2,3,0,2,0,1,0,0,2,0,0,8,12.5,158,17:31,12,7,0,0,,0.5
788,Sami Salo,34,D,VAN,60,5,20,25,5,26,0,5,0,2,11,9,0,110,4.5,1211,20:11,65,44,0,0,,4.5
789,Bryce Salvador,32,D,NJD,76,3,13,16,-1,78,3,0,0,2,11,0,2,68,4.4,1481,19:29,147,121,1,0,100.0,3.0
790,Sergei Samsonov,30,LW,CAR,81,16,32,48,-8,28,13,3,0,3,16,16,0,155,10.3,1403,17:19,28,32,4,3,57.1,4.1
791,Mikael Samuelsson,32,RW,DET,81,19,21,40,0,50,12,7,0,1,8,13,0,257,7.4,1245,15:22,23,91,2,6,25.0,3.5
792,Mike Santorelli,23,C,NSH,7,0,0,0,-5,2,0,0,0,0,0,0,0,11,0.0,86,12:15,1,3,21,26,44.7,-0.3
793,Cory Sarich,30,D,CGY,76,2,18,20,12,112,2,0,0,0,15,1,2,57,3.5,1359,17:53,70,132,0,0,,4.4
794,Miroslav Satan,34,RW,PIT,65,17,19,36,3,36,11,6,0,2,14,5,0,120,14.2,1024,15:45,10,20,5,7,41.7,3.7
795,Kurt Sauer,28,D,PHX,68,1,6,7,-1,36,1,0,0,0,5,0,1,33,3.0,1402,20:37,121,91,0,1,0.0,2.4
796,Michael Sauer,21,D,NYR,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,28,9:21,3,2,0,0,,0.0
797,Marc Savard,31,C,BOS,82,25,63,88,25,70,16,9,0,5,40,21,2,213,11.7,1602,19:32,19,24,635,641,49.8,9.8
798,Raymond Sawada,23,RW,DAL,5,1,0,1,-1,0,1,0,0,0,0,0,0,2,50.0,43,8:42,1,12,0,0,,0.1
799,Luca Sbisa,19,D,PHI,39,0,7,7,-6,36,0,0,0,0,3,4,0,38,0.0,682,17:29,48,46,0,0,,0.7
800,Luke Schenn,19,D,TOR,70,2,12,14,-12,71,1,1,0,0,12,0,0,102,2.0,1507,21:32,115,204,0,0,,1.4
801,David Schlemko,21,D,PHX,3,0,1,1,-2,0,0,0,0,0,0,1,0,3,0.0,58,19:16,3,6,0,0,,0.0
802,Mathieu Schneider,39,D,TOT,67,9,23,32,-12,64,3,6,0,2,10,12,1,128,7.0,1407,21:00,118,71,0,0,,4.2
803,Mathieu Schneider,39,D,ATL,44,4,11,15,-10,50,3,1,0,0,6,4,1,82,4.9,926,21:02,76,57,0,0,,1.6
804,Mathieu Schneider,39,D,MTL,23,5,12,17,-2,14,0,5,0,2,4,8,0,46,10.9,482,20:57,42,14,0,0,,2.6
805,Rob Schremp,22,C,EDM,4,0,3,3,2,2,0,0,0,0,3,0,0,3,0.0,54,13:35,0,3,1,1,50.0,0.3
806,Christoph Schubert,26,LW,OTT,50,3,3,6,-8,26,2,1,0,0,2,1,0,57,5.3,680,13:36,43,108,0,0,,-0.4
807,Jeff Schultz,22,D,WSH,64,1,11,12,13,21,0,0,1,0,11,0,0,40,2.5,1265,19:46,93,53,0,0,,3.1
808,Nick Schultz,26,D,MIN,79,2,9,11,-4,31,2,0,0,0,7,0,2,48,4.2,1624,20:33,152,78,0,1,0.0,4.0
809,John Scott,26,D,MIN,20,0,1,1,-1,21,0,0,0,0,1,0,0,6,0.0,185,9:14,21,17,0,0,,0.4
810,Rob Scuderi,30,D,PIT,81,1,15,16,23,18,1,0,0,0,15,0,0,51,2.0,1552,19:10,164,61,0,0,,4.5
811,Brent Seabrook,23,D,CHI,82,8,18,26,23,62,4,3,1,1,13,5,0,132,6.1,1912,23:19,113,224,0,0,,6.7
812,Daniel Sedin,28,LW,VAN,82,31,51,82,24,36,22,9,0,7,36,15,0,285,10.9,1541,18:48,15,13,14,19,42.4,9.9
813,Henrik Sedin,28,C,VAN,82,22,60,82,22,48,18,4,0,8,38,22,0,143,15.4,1601,19:31,16,17,664,682,49.3,8.7
814,Brandon Segal,25,RW,TBL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,28,13:48,1,4,0,0,,-0.1
815,Dennis Seidenberg,27,D,CAR,70,5,25,30,-9,37,3,2,0,1,16,9,0,129,3.9,1563,22:20,160,146,0,0,,4.8
816,Andrej Sekera,22,D,BUF,69,3,16,19,-11,22,2,1,0,1,12,4,0,84,3.6,1428,20:42,94,64,0,1,0.0,2.9
817,Teemu Selanne,38,RW,ANA,65,27,27,54,-3,36,11,16,0,5,15,12,0,186,14.5,1072,16:29,5,18,110,114,49.1,6.3
818,Alexei Semenov,27,D,SJS,47,1,7,8,3,57,1,0,0,0,6,1,0,28,3.6,613,13:03,30,53,0,1,0.0,2.0
819,Alexander Semin,24,RW,WSH,62,34,45,79,25,77,26,8,0,8,21,22,2,223,15.2,1193,19:14,10,22,12,12,50.0,10.7
820,Tim Sestito,24,LW,EDM,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,6,5:53,0,3,1,1,50.0,0.0
821,Devin Setoguchi,22,RW,SJS,81,31,34,65,16,25,20,11,0,3,22,12,0,246,12.6,1313,16:13,30,146,6,15,28.6,8.4
822,Brendan Shanahan,40,LW,NJD,34,6,8,14,-2,29,4,2,0,1,7,1,0,77,7.8,506,14:54,21,18,12,15,44.4,1.1
823,Ryan Shannon,25,RW,OTT,35,8,12,20,-1,2,5,3,0,1,8,4,0,61,13.1,528,15:04,16,21,2,4,33.3,2.1
824,Patrick Sharp,27,C,CHI,61,26,18,44,6,41,17,9,0,4,8,9,1,184,14.1,1095,17:57,21,44,258,307,45.7,5.4
825,Jody Shelley,32,LW,SJS,70,2,2,4,-6,116,2,0,0,1,2,0,0,44,4.5,433,6:11,7,125,3,4,42.9,-0.3
826,James Sheppard,20,C,MIN,82,5,19,24,-14,41,5,0,0,1,16,3,0,88,5.7,1245,15:11,47,69,361,509,41.5,0.8
827,Jaime Sifers,26,D,TOR,23,0,2,2,-4,18,0,0,0,0,1,1,0,25,0.0,295,12:50,23,29,0,0,,0.0
828,Mike Sillinger,37,C,NYI,7,2,0,2,-5,0,1,1,0,0,0,0,0,14,14.3,99,14:08,4,7,71,51,58.2,0.1
829,Jon Sim,31,LW,NYI,49,9,6,15,-12,42,6,3,0,0,6,0,0,90,10.0,596,12:10,21,44,1,5,16.7,1.0
830,Wayne Simmonds,20,RW,LAK,82,9,14,23,-8,73,7,2,0,2,10,3,1,127,7.1,1135,13:50,42,132,9,16,36.0,1.5
831,Fredrik Sjostrom,25,RW,NYR,79,7,6,13,-11,30,5,0,2,0,5,0,1,95,7.4,961,12:10,49,120,3,2,60.0,0.3
832,Jack Skille,21,RW,CHI,8,1,0,1,-3,5,1,0,0,0,0,0,0,14,7.1,76,9:26,0,9,0,0,,-0.1
833,Brett Skinner,25,D,NYI,11,0,0,0,3,4,0,0,0,0,0,0,0,5,0.0,129,11:43,10,1,0,0,,0.4
834,Martin Skoula,29,D,MIN,81,4,12,16,-12,10,4,0,0,0,11,0,1,55,7.3,1617,19:58,126,57,0,0,,4.1
835,Karlis Skrastins,34,D,FLA,80,4,14,18,9,30,4,0,0,0,13,0,1,55,7.3,1645,20:34,171,39,0,0,,4.4
836,Jim Slater,26,C,ATL,60,8,10,18,0,52,6,0,2,0,10,0,0,94,8.5,675,11:15,42,85,245,217,53.0,1.4
837,Tyler Sloan,27,D,WSH,26,1,4,5,4,14,1,0,0,0,4,0,0,8,12.5,433,16:39,50,33,0,0,,1.2
838,David Sloane,23,RW,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,6:44,1,0,0,0,,0.0
839,Matt Smaby,24,D,TBL,43,0,4,4,-11,50,0,0,0,0,4,0,0,28,0.0,821,19:05,68,122,1,0,100.0,0.1
840,Ladislav Smid,22,D,EDM,60,0,11,11,-6,57,0,0,0,0,11,0,0,33,0.0,897,14:57,56,93,0,0,,1.3
841,Jason Smith,35,D,OTT,63,1,0,1,-3,47,1,0,0,1,0,0,0,53,1.9,1105,17:32,148,123,0,1,0.0,1.4
842,Trevor Smith,23,C,NYI,7,1,0,1,-3,0,1,0,0,0,0,0,0,7,14.3,83,11:48,7,8,6,3,66.7,0.0
843,Zack Smith,20,C,OTT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,7:01,0,1,0,1,0.0,0.0
844,Jerred Smithson,29,RW,NSH,82,4,9,13,-6,49,4,0,0,0,9,0,0,74,5.4,1135,13:51,50,140,380,342,52.6,-0.3
845,Radek Smolenak,22,LW,TBL,6,0,1,1,1,10,0,0,0,0,1,0,0,14,0.0,50,8:21,3,3,0,0,,0.1
846,Jordan Smotherman,22,LW,ATL,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,13,6:40,0,3,0,0,,-0.1
847,Ryan Smyth,32,LW,COL,77,26,33,59,-15,62,15,10,1,3,23,10,0,257,10.1,1562,20:17,31,46,89,85,51.1,6.0
848,Vladimir Sobotka,21,C,BOS,25,1,4,5,-10,10,1,0,0,0,4,0,0,19,5.3,264,10:33,7,48,30,22,57.7,-0.3
849,Brent Sopel,32,D,CHI,23,1,1,2,-4,8,1,0,0,1,1,0,0,15,6.7,318,13:49,45,14,0,0,,0.2
850,Sheldon Souray,32,D,EDM,81,23,30,53,1,98,10,12,1,5,19,11,0,268,8.6,2012,24:51,69,82,0,0,,9.4
851,Jaroslav Spacek,34,D,BUF,80,8,37,45,2,38,4,4,0,0,19,18,0,130,6.2,1782,22:17,126,78,0,0,,7.5
852,Jason Spezza,25,C,OTT,82,32,41,73,-14,79,18,13,1,3,23,18,0,246,13.0,1615,19:41,22,26,787,690,53.3,8.1
853,Janis Sprukts,27,C,FLA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,12,12:19,0,0,0,0,,0.0
854,Martin St. Louis,33,RW,TBL,82,30,50,80,4,14,21,7,2,3,31,18,1,262,11.5,1745,21:17,48,17,14,16,46.7,8.4
855,Martin St. Pierre,25,C,BOS,14,2,2,4,-1,4,1,0,1,1,2,0,0,15,13.3,160,11:24,6,8,43,58,42.6,0.3
856,Eric Staal,24,C,CAR,82,40,35,75,15,50,25,14,1,8,24,10,1,372,10.8,1726,21:03,37,61,718,868,45.3,9.8
857,Jordan Staal,20,C,PIT,82,22,27,49,5,37,19,2,1,3,20,4,3,166,13.3,1627,19:51,55,156,567,639,47.0,4.5
858,Marc Staal,22,D,NYR,82,3,12,15,-7,64,3,0,0,1,10,1,1,96,3.1,1733,21:08,75,189,0,0,,4.2
859,Drew Stafford,23,RW,BUF,79,20,25,45,3,29,11,9,0,0,17,8,0,183,10.9,1235,15:38,18,80,4,16,20.0,4.8
860,Garrett Stafford,29,D,DAL,3,0,2,2,0,0,0,0,0,0,2,0,0,5,0.0,54,18:00,2,4,0,0,,0.3
861,Steve Staios,35,D,EDM,80,2,12,14,-5,92,2,0,0,0,12,0,0,78,2.6,1584,19:48,157,98,0,0,,2.4
862,Matt Stajan,25,C,TOR,76,15,40,55,-4,54,9,5,1,1,32,6,2,114,13.2,1287,16:56,46,112,598,564,51.5,4.5
863,Steven Stamkos,18,C,TBL,79,23,23,46,-13,39,14,9,0,1,15,8,0,181,12.7,1180,14:56,17,75,253,304,45.4,4.5
864,Tim Stapleton,26,RW,TOR,4,1,0,1,-3,0,1,0,0,0,0,0,0,9,11.1,60,15:06,3,2,1,4,20.0,0.0
865,Paul Stastny,23,C,COL,45,11,25,36,-9,22,4,7,0,2,13,12,0,118,9.3,956,21:14,37,19,440,410,51.8,3.1
866,Yan Stastny,26,C,STL,34,3,4,7,-14,20,3,0,0,0,3,0,1,30,10.0,433,12:45,18,25,46,56,45.1,-0.2
867,Brad Staubitz,24,RW,SJS,35,1,2,3,0,76,1,0,0,1,2,0,0,22,4.5,218,6:13,3,56,0,2,0.0,0.1
868,David Steckel,26,C,WSH,76,8,11,19,2,34,6,0,2,1,10,0,1,103,7.8,1050,13:49,52,91,513,373,57.9,0.9
869,Alex Steen,24,C,TOT,81,8,20,28,-10,30,4,3,1,0,13,7,0,148,5.4,1323,16:20,54,38,102,127,44.5,1.2
870,Alex Steen,24,C,STL,61,6,18,24,-6,24,3,2,1,0,11,7,0,117,5.1,1011,16:34,40,26,64,90,41.6,1.4
871,Alex Steen,24,C,TOR,20,2,2,4,-4,6,1,1,0,0,2,0,0,31,6.5,313,15:38,14,12,38,37,50.7,-0.2
872,Lee Stempniak,25,RW,TOT,75,14,30,44,-12,33,11,3,0,1,19,10,1,171,8.2,1240,16:32,37,107,4,9,30.8,3.2
873,Lee Stempniak,25,RW,TOR,61,11,20,31,-9,31,8,3,0,0,15,5,0,128,8.6,968,15:52,34,87,4,8,33.3,2.1
874,Lee Stempniak,25,RW,STL,14,3,10,13,-3,2,3,0,0,1,4,5,1,43,7.0,273,19:28,3,20,0,1,0.0,1.1
875,Brett Sterling,24,LW,ATL,6,1,0,1,-3,2,1,0,0,0,0,0,0,11,9.1,83,13:53,2,5,0,0,,-0.1
876,Anthony Stewart,24,RW,FLA,59,2,5,7,-6,34,2,0,0,0,4,0,1,56,3.6,451,7:39,7,77,1,2,33.3,-0.1
877,Chris Stewart,21,RW,COL,53,11,8,19,-18,54,9,1,1,1,5,3,0,98,11.2,653,12:20,8,80,7,14,33.3,1.4
878,Greg Stewart,22,LW,MTL,20,0,1,1,-4,32,0,0,0,0,1,0,0,16,0.0,172,8:37,5,38,1,0,100.0,-0.4
879,Cory Stillman,35,LW,FLA,63,17,32,49,1,37,9,8,0,2,19,13,0,115,14.8,1045,16:35,20,67,11,19,36.7,5.1
880,Jarret Stoll,26,C,LAK,74,18,23,41,-7,68,8,10,0,1,11,12,0,155,11.6,1264,17:05,41,160,599,448,57.2,4.2
881,Ryan Stone,23,C,PIT,2,0,0,0,1,2,0,0,0,0,0,0,0,5,0.0,21,10:20,1,10,0,0,,0.0
882,Zack Stortini,23,RW,EDM,52,6,5,11,-3,181,6,0,0,0,5,0,0,23,26.1,379,7:17,10,95,7,4,63.6,0.9
883,Tyson Strachan,24,D,STL,30,0,3,3,8,39,0,0,0,0,3,0,0,21,0.0,403,13:26,24,23,0,0,,1.5
884,Anton Stralman,22,D,TOR,38,1,12,13,-2,20,1,0,0,1,7,5,0,43,2.3,592,15:34,36,34,1,0,100.0,1.6
885,Mark Streit,31,D,NYI,74,16,40,56,5,62,5,10,1,1,20,19,1,150,10.7,1866,25:13,113,114,0,0,,10.1
886,Jason Strudwick,33,D,EDM,71,2,7,9,-4,60,2,0,0,0,6,0,1,32,6.3,896,12:38,63,73,0,0,,1.5
887,Brad Stuart,29,D,DET,67,2,13,15,-3,26,1,1,0,0,13,0,0,105,1.9,1355,20:13,98,154,0,0,,2.2
888,Colin Stuart,26,LW,ATL,33,5,3,8,3,18,2,0,3,0,2,0,1,54,9.3,412,12:29,16,59,5,7,41.7,0.7
889,Mark Stuart,24,D,BOS,82,5,12,17,20,76,5,0,0,1,11,1,0,61,8.2,1264,15:25,103,91,0,0,,4.7
890,Marco Sturm,30,LW,BOS,19,7,6,13,9,8,3,4,0,0,5,1,0,45,15.6,304,16:01,3,12,2,1,66.7,1.9
891,Steve Sullivan,34,LW,NSH,41,11,21,32,2,30,8,3,0,2,14,7,0,83,13.3,758,18:29,6,15,0,4,0.0,3.3
892,Alexander Sulzer,24,D,NSH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,6:34,1,0,0,0,,0.0
893,Mats Sundin,37,C,VAN,41,9,19,28,-5,28,4,5,0,2,10,9,0,84,10.7,691,16:51,14,14,325,264,55.2,2.4
894,Ryan Suter,24,D,NSH,82,7,38,45,-16,73,4,3,0,3,23,15,0,143,4.9,1989,24:16,93,87,0,0,,6.7
895,Brian Sutherby,26,C,TOT,59,8,7,15,1,71,7,0,1,0,7,0,0,67,11.9,644,10:55,15,102,112,152,42.4,1.2
896,Brian Sutherby,26,C,DAL,42,5,4,9,-5,52,4,0,1,0,4,0,0,50,10.0,521,12:25,13,81,90,129,41.1,0.3
897,Brian Sutherby,26,C,ANA,17,3,3,6,6,19,3,0,0,0,3,0,0,17,17.6,122,7:12,2,21,22,23,48.9,0.9
898,Brandon Sutter,19,C,CAR,50,1,5,6,-1,16,1,0,0,0,5,0,0,57,1.8,441,8:50,18,37,128,204,38.6,0.0
899,Brett Sutter,21,LW,CGY,4,1,0,1,-2,2,1,0,0,0,0,0,0,6,16.7,32,8:04,0,1,0,1,0.0,0.1
900,Andy Sutton,33,D,NYI,23,2,8,10,3,40,2,0,0,0,8,0,0,19,10.5,465,20:14,60,30,0,0,,2.0
901,Marek Svatos,26,RW,COL,69,14,20,34,-6,34,8,6,0,1,13,7,0,140,10.0,904,13:06,21,37,0,3,0.0,3.4
902,Darryl Sydor,36,D,TOT,73,3,12,15,3,18,3,0,0,0,9,3,0,73,4.1,1330,18:13,126,42,0,0,,3.3
903,Darryl Sydor,36,D,DAL,65,2,11,13,-2,16,2,0,0,0,8,3,0,66,3.0,1215,18:42,120,38,0,0,,2.5
904,Darryl Sydor,36,D,PIT,8,1,1,2,5,2,1,0,0,0,1,0,0,7,14.3,115,14:23,6,4,0,0,,0.8
905,Petr Sykora,32,RW,PIT,76,25,21,46,3,36,12,13,0,10,15,6,0,180,13.9,1238,16:17,20,14,5,7,41.7,5.2
906,Danny Syvret,23,D,PHI,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,19,9:26,1,1,0,0,,-0.1
907,Paul Szczechura,23,C,TBL,31,4,5,9,-1,12,3,1,0,0,4,0,1,51,7.8,420,13:33,23,30,94,138,40.5,0.5
908,Jeff Taffe,27,LW,PIT,8,0,2,2,-4,2,0,0,0,0,0,2,0,5,0.0,68,8:30,0,3,21,19,52.5,-0.1
909,Maxime Talbot,24,C,PIT,75,12,10,22,-9,63,10,0,2,1,9,1,0,102,11.8,1060,14:08,47,115,277,265,51.1,1.1
910,Barry Tallackson,25,RW,NJD,4,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,18,4:29,0,5,0,1,0.0,-0.1
911,Henrik Tallinder,30,D,BUF,66,1,11,12,-2,36,1,0,0,1,10,1,0,35,2.9,1216,18:26,81,48,0,0,,2.4
912,Jeff Tambellini,24,LW,NYI,65,7,8,15,-20,32,7,0,0,0,8,0,0,98,7.1,852,13:07,32,99,3,2,60.0,0.1
913,Alex Tanguay,29,LW,MTL,50,16,25,41,13,34,11,5,0,3,14,11,0,76,21.1,805,16:05,13,47,3,6,33.3,5.2
914,Nick Tarnasky,24,LW,TOT,45,1,6,7,-1,50,1,0,0,0,6,0,0,38,2.6,330,7:20,19,82,0,1,0.0,0.2
915,Nick Tarnasky,24,LW,FLA,34,1,5,6,-2,33,1,0,0,0,5,0,0,32,3.1,268,7:52,13,68,0,1,0.0,0.2
916,Nick Tarnasky,24,LW,NSH,11,0,1,1,1,17,0,0,0,0,1,0,0,6,0.0,62,5:38,6,14,0,0,,0.0
917,Bill Thomas,25,RW,PIT,16,2,1,3,-4,2,1,0,1,0,1,0,0,17,11.8,152,9:31,10,14,52,49,51.5,0.1
918,Nate Thompson,24,C,NYI,43,2,2,4,-11,49,1,0,1,0,2,0,0,56,3.6,520,12:05,41,83,216,213,50.3,-0.7
919,Chris Thorburn,25,RW,ATL,82,7,8,15,-10,104,7,0,0,1,8,0,0,85,8.2,786,9:35,33,127,15,22,40.5,0.3
920,Joe Thornton,29,C,SJS,82,25,61,86,16,56,14,11,0,3,37,24,0,139,18.0,1596,19:28,24,81,718,577,55.4,9.5
921,Shawn Thornton,31,LW,BOS,79,6,5,11,-2,123,6,0,0,2,5,0,0,136,4.4,793,10:02,7,113,1,4,20.0,0.2
922,Viktor Tikhonov,20,RW,PHX,61,8,8,16,-3,20,7,1,0,1,7,0,1,71,11.3,740,12:08,20,39,23,37,38.3,1.2
923,Kimmo Timonen,33,D,PHI,77,3,40,43,19,54,1,2,0,0,13,26,1,104,2.9,1888,24:31,164,65,0,2,0.0,7.6
924,Daniel Tjarnqvist,32,D,COL,37,2,2,4,1,8,2,0,0,0,2,0,0,19,10.5,542,14:40,29,12,0,0,,1.5
925,Keith Tkachuk,36,LW,STL,79,25,24,49,-11,61,11,14,0,4,17,7,0,185,13.5,1340,16:57,23,122,472,446,51.4,5.3
926,Jiri Tlusty,20,C,TOR,14,0,4,4,0,0,0,0,0,0,4,0,0,22,0.0,178,12:42,5,5,1,2,33.3,0.1
927,Jonathan Toews,20,C,CHI,82,34,35,69,12,51,22,12,0,7,25,10,0,195,17.4,1527,18:38,26,43,704,583,54.7,8.2
928,Ole-Kristian Tollefsen,24,D,CBJ,19,0,1,1,-4,37,0,0,0,0,1,0,0,12,0.0,196,10:20,11,25,0,0,,0.0
929,Jordin Tootoo,25,RW,NSH,72,4,12,16,-15,124,4,0,0,1,11,1,0,138,2.9,870,12:05,14,129,9,7,56.3,0.1
930,Raffi Torres,27,LW,CBJ,51,12,8,20,-4,23,10,2,0,6,8,0,0,74,16.2,617,12:06,7,75,11,8,57.9,2.1
931,Darcy Tucker,33,RW,COL,63,8,8,16,-13,67,6,2,0,1,5,3,0,94,8.5,889,14:07,21,102,15,20,42.9,0.7
932,Kyle Turris,19,C,PHX,63,8,12,20,-15,21,5,3,0,3,4,8,0,91,8.8,814,12:55,13,33,236,313,43.0,1.0
933,Fedor Tyutin,25,D,CBJ,82,9,25,34,1,81,3,5,1,0,13,12,0,167,5.4,1928,23:31,98,103,1,0,100.0,6.4
934,R.J. Umberger,26,C,CBJ,82,26,20,46,-10,53,17,9,0,2,17,2,1,234,11.1,1539,18:46,52,92,404,437,48.0,4.5
935,Scottie Upshall,25,RW,TOT,74,15,19,34,7,89,10,5,0,1,17,2,0,192,7.8,1080,14:36,27,93,5,13,27.8,3.5
936,Scottie Upshall,25,RW,PHI,55,7,14,21,5,63,5,2,0,0,13,1,0,126,5.6,727,13:13,14,76,1,9,10.0,1.8
937,Scottie Upshall,25,RW,PHX,19,8,5,13,2,26,5,3,0,1,4,1,0,66,12.1,353,18:35,13,17,4,4,50.0,1.7
938,Ossi Vaananen,28,D,TOT,49,1,10,11,8,22,1,0,0,0,8,0,2,20,5.0,878,17:55,75,89,0,0,,2.5
939,Ossi Vaananen,28,D,PHI,46,1,9,10,7,22,1,0,0,0,7,0,2,18,5.6,849,18:28,75,85,0,0,,2.2
940,Ossi Vaananen,28,D,VAN,3,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,28,9:28,0,4,0,0,,0.2
941,Boris Valabik,22,D,ATL,50,0,5,5,-14,132,0,0,0,0,5,0,0,16,0.0,762,15:15,68,78,0,0,,-0.3
942,David Van Der Gulik,25,LW,CGY,6,0,2,2,-1,0,0,0,0,0,2,0,0,11,0.0,51,8:29,2,6,0,1,0.0,0.1
943,Mike Van Ryn,29,D,TOR,27,3,8,11,2,14,1,2,0,0,6,2,0,53,5.7,530,19:37,45,13,0,0,,1.8
944,Jim Vandermeer,28,D,CGY,45,1,6,7,1,108,1,0,0,0,6,0,0,31,3.2,721,16:01,28,85,0,0,,1.5
945,Thomas Vanek,25,LW,BUF,73,40,24,64,-1,44,18,20,2,5,18,6,0,211,19.0,1255,17:12,27,34,1,5,16.7,8.7
946,Stephane Veilleux,27,LW,MIN,81,13,10,23,-17,40,12,0,1,1,9,1,0,146,8.9,1280,15:48,31,98,6,16,27.3,1.3
947,Antoine Vermette,26,C,TOT,79,16,25,41,-7,50,12,3,1,1,16,9,0,174,9.2,1450,18:22,32,80,642,470,57.7,3.5
948,Antoine Vermette,26,C,OTT,62,9,19,28,-12,42,7,2,0,0,11,8,0,141,6.4,1119,18:03,26,64,450,321,58.4,1.7
949,Antoine Vermette,26,C,CBJ,17,7,6,13,5,8,5,1,1,1,5,1,0,33,21.2,331,19:29,6,16,192,149,56.3,1.7
