,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,PS
950,David Van Der Gulik,28,RW,COL,25,1,5,6,3,2,1,0,0,0,5,0,0,20,5.0,205,8:12,11,32,11,27,28.9,0.6
951,James van Riemsdyk,22,LW,PHI,43,11,13,24,-1,24,9,2,0,1,10,3,0,121,9.1,652,15:10,18,37,2,3,40.0,2.6
952,Jim Vandermeer,31,D,SJS,25,1,3,4,3,33,1,0,0,0,3,0,0,19,5.3,260,10:25,10,14,0,0,,1.1
953,Chris VandeVelde,24,C,EDM,5,1,0,1,2,2,1,0,0,0,0,0,0,1,100.0,49,9:52,3,4,18,22,45.0,0.2
954,Thomas Vanek,28,LW,BUF,78,26,35,61,-6,52,16,10,0,5,21,14,0,204,12.7,1321,16:56,22,34,3,3,50.0,7.2
955,Stephane Veilleux,30,LW,TOT,22,0,2,2,-2,15,0,0,0,0,2,0,0,16,0.0,216,9:49,5,27,3,7,30.0,-0.2
956,Stephane Veilleux,30,LW,MIN,21,0,2,2,-2,15,0,0,0,0,2,0,0,16,0.0,211,10:04,5,26,3,7,30.0,-0.2
957,Stephane Veilleux,30,LW,NJD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,4:34,0,1,0,0,,0.0
958,Antoine Vermette,29,C,TOT,82,11,26,37,-13,28,6,4,1,4,20,5,1,149,7.4,1411,17:12,48,124,645,495,56.6,2.4
959,Antoine Vermette,29,C,CBJ,60,8,19,27,-17,12,5,2,1,3,13,5,1,106,7.5,1034,17:14,32,66,453,351,56.3,1.5
960,Antoine Vermette,29,C,PHX,22,3,7,10,4,16,1,2,0,1,7,0,0,43,7.0,377,17:07,16,58,192,144,57.1,1.0
961,Kris Versteeg,25,RW,FLA,71,23,31,54,4,49,14,8,1,5,21,10,0,181,12.7,1414,19:55,19,52,21,44,32.3,6.6
962,Tomas Vincour,21,C,DAL,47,4,6,10,-2,2,4,0,0,1,6,0,0,65,6.2,485,10:20,16,52,1,8,11.1,0.6
963,Lubomir Visnovsky,35,D,ANA,68,6,21,27,7,47,5,1,0,1,12,9,0,112,5.4,1414,20:47,78,63,1,0,100.0,5.9
964,Joe Vitale,26,C,PIT,68,4,10,14,-5,56,4,0,0,1,9,0,1,70,5.7,760,11:11,36,106,403,320,55.7,0.4
965,Marc-Edouard Vlasic,24,D,SJS,82,4,19,23,11,40,4,0,0,1,17,1,1,119,3.4,1899,23:09,171,45,0,0,,5.9
966,Anton Volchenkov,29,D,NJD,72,2,9,11,3,34,2,0,0,1,8,0,1,63,3.2,1294,17:59,125,177,0,0,,3.4
967,Aaron Volpatti,26,RW,VAN,23,1,0,1,-2,37,1,0,0,0,0,0,0,17,5.9,206,8:58,8,61,4,0,100.0,-0.2
968,Jakub Voracek,22,RW,PHI,78,18,31,49,11,32,18,0,0,2,20,11,0,190,9.5,1271,16:17,18,44,7,16,30.4,5.5
969,Slava Voynov,22,D,LAK,54,8,12,20,12,12,5,3,0,2,9,3,0,86,9.3,1001,18:32,47,73,0,0,,5.9
970,Radim Vrbata,30,RW,PHX,77,35,27,62,24,24,25,9,1,12,19,8,0,232,15.1,1435,18:39,16,57,27,40,40.3,9.3
971,Matt Walker,31,D,PHI,4,0,0,0,-2,16,0,0,0,0,0,0,0,2,0.0,44,10:58,5,1,0,0,,-0.2
972,Tim Wallace,27,RW,TOT,49,3,6,9,-3,16,3,0,0,1,6,0,0,26,11.5,421,8:36,11,104,8,12,40.0,0.5
973,Tim Wallace,27,RW,NYI,31,0,1,1,-7,6,0,0,0,0,1,0,0,16,0.0,269,8:40,6,77,4,5,44.4,-0.6
974,Tim Wallace,27,RW,TBL,18,3,5,8,4,10,3,0,0,1,5,0,0,10,30.0,152,8:28,5,27,4,7,36.4,1.1
975,Tom Wandell,25,C,DAL,72,6,9,15,-5,16,6,0,0,0,9,0,0,103,5.8,701,9:44,30,52,141,183,43.5,0.9
976,Joel Ward,31,RW,WSH,73,6,12,18,12,20,6,0,0,0,12,0,0,79,7.6,907,12:26,41,75,29,23,55.8,1.7
977,Francis Wathier,27,LW,DAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5:25,0,3,0,0,,0.0
978,Matt Watkins,25,RW,PHX,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,7,6:37,0,1,0,5,0.0,-0.1
979,Mike Weaver,33,D,FLA,82,0,16,16,-2,14,0,0,0,0,15,0,1,51,0.0,1667,20:20,137,114,0,0,,3.7
980,Mike Weber,24,D,BUF,51,1,4,5,-19,64,1,0,0,0,4,0,0,51,2.0,947,18:35,90,123,0,0,,0.0
981,Shea Weber,26,D,NSH,78,19,30,49,21,46,7,10,2,1,18,12,0,230,8.3,2041,26:10,140,177,0,0,,11.4
982,Yannick Weber,23,D,MTL,60,4,14,18,-7,30,0,4,0,0,10,4,0,88,4.5,937,15:37,47,49,0,0,,3.0
983,Dale Weise,23,RW,VAN,68,4,4,8,-1,81,4,0,0,0,4,0,0,48,8.3,555,8:10,23,118,0,4,0.0,0.3
984,Stephen Weiss,28,C,FLA,80,20,37,57,5,60,14,5,1,6,25,12,0,149,13.4,1641,20:31,61,92,781,688,53.2,6.2
985,Casey Wellman,24,C,MIN,14,2,5,7,-4,0,2,0,0,1,4,1,0,25,8.0,178,12:44,7,6,6,3,66.7,0.6
986,Eric Wellwood,21,LW,PHI,24,5,4,9,12,2,5,0,0,1,3,0,1,36,13.9,263,10:57,12,16,18,17,51.4,1.6
987,Kyle Wellwood,28,C,WPG,77,18,29,47,3,4,14,4,0,1,23,6,0,93,19.4,1151,14:57,13,10,135,115,54.0,5.3
988,Jeremy Welsh,23,LW,CAR,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0.0,17,16:32,0,3,4,9,30.8,0.0
989,Kevin Westgarth,27,RW,LAK,25,1,1,2,-3,39,1,0,0,0,1,0,0,13,7.7,132,5:16,6,31,0,1,0.0,0.0
990,Blake Wheeler,25,RW,WPG,80,17,47,64,3,55,11,6,0,3,38,9,0,208,8.2,1526,19:05,46,113,4,6,40.0,6.4
991,Colin White,34,D,SJS,54,1,3,4,-5,21,1,0,0,0,3,0,0,33,3.0,807,14:57,94,65,0,0,,1.0
992,Ian White,27,D,DET,77,7,25,32,23,22,7,0,0,0,15,10,0,196,3.6,1770,22:59,92,49,0,0,,7.5
993,Ryan White,23,RW,MTL,20,0,3,3,-7,61,0,0,0,0,2,0,1,12,0.0,290,14:31,17,61,29,30,49.2,-0.4
994,Trent Whitfield,34,C,BOS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,14,13:59,3,2,0,0,,0.0
995,Derek Whitmore,27,LW,BUF,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,25,12:31,1,3,0,0,,0.0
996,Ray Whitney,39,LW,PHX,82,24,53,77,26,28,16,8,0,1,41,12,0,185,13.0,1529,18:39,10,28,4,11,26.7,9.7
997,Ryan Whitney,28,D,EDM,51,3,17,20,-16,16,1,2,0,0,9,8,0,41,7.3,1069,20:58,85,18,0,0,,2.3
998,Dennis Wideman,28,D,WSH,82,11,35,46,-8,46,7,4,0,3,19,16,0,175,6.3,1960,23:54,132,113,0,0,,7.4
999,Jason Williams,31,C,PIT,8,1,1,2,1,4,1,0,0,0,0,1,0,4,25.0,85,10:34,2,1,0,1,0.0,0.2
1000,Justin Williams,30,RW,LAK,82,22,37,59,10,44,13,9,0,2,27,10,0,241,9.1,1406,17:09,37,36,11,12,47.8,7.6
1001,Clay Wilson,28,D,CGY,5,0,0,0,0,4,0,0,0,0,0,0,0,7,0.0,66,13:15,2,1,0,0,,0.1
1002,Colin Wilson,22,C,NSH,68,15,20,35,5,21,10,5,0,5,13,7,0,114,13.2,1097,16:08,21,43,39,38,50.6,3.9
1003,Kyle Wilson,27,C,NSH,5,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,41,8:09,1,7,0,1,0.0,-0.1
1004,Ryan Wilson,24,D,COL,59,1,20,21,11,33,1,0,0,0,16,4,0,63,1.6,1105,18:44,70,97,0,1,0.0,4.8
1005,Brad Winchester,30,LW,SJS,67,6,4,10,-5,88,6,0,0,0,4,0,0,72,8.3,523,7:48,13,78,20,13,60.6,0.7
1006,Jesse Winchester,28,C,OTT,32,2,6,8,2,22,1,0,1,0,6,0,0,52,3.8,340,10:38,9,51,126,109,53.6,0.5
1007,Tommy Wingels,23,C,SJS,33,3,6,9,-1,18,3,0,0,0,5,1,0,71,4.2,454,13:45,23,102,7,10,41.2,0.5
1008,Daniel Winnik,26,C,TOT,84,8,15,23,-11,52,7,0,1,1,14,0,1,184,4.3,1402,16:42,50,95,33,33,50.0,0.8
1009,Daniel Winnik,26,C,COL,63,5,13,18,-11,42,4,0,1,0,12,0,1,155,3.2,1115,17:42,31,63,22,25,46.8,0.4
1010,Daniel Winnik,26,C,SJS,21,3,2,5,0,10,3,0,0,1,2,0,0,29,10.3,287,13:40,19,32,11,8,57.9,0.4
1011,Ty Wishart,23,D,NYI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,17:16,0,1,0,0,,0.0
1012,James Wisniewski,27,D,CBJ,48,6,21,27,-13,37,4,2,0,2,11,10,0,99,6.1,1190,24:48,74,50,0,1,0.0,3.9
1013,Wojtek Wolski,25,LW,TOT,31,4,8,12,-5,2,4,0,0,0,7,1,0,50,8.0,427,13:46,5,34,5,5,50.0,0.9
1014,Wojtek Wolski,25,LW,FLA,22,4,5,9,-3,0,4,0,0,0,5,0,0,39,10.3,325,14:45,4,26,4,5,44.4,0.8
1015,Wojtek Wolski,25,LW,NYR,9,0,3,3,-2,2,0,0,0,0,2,1,0,11,0.0,102,11:20,1,8,1,0,100.0,0.1
1016,Jeff Woywitka,28,D,NYR,27,1,5,6,2,8,1,0,0,0,5,0,0,13,7.7,281,10:25,22,18,0,0,,1.3
1017,J.T. Wyman,25,RW,TBL,40,2,9,11,1,8,2,0,0,1,9,0,0,31,6.5,422,10:33,15,33,22,35,38.6,0.7
1018,Keith Yandle,25,D,PHX,82,11,32,43,5,51,11,0,0,2,21,11,0,196,5.6,1832,22:20,77,31,0,0,,8.1
1019,Brandon Yip,26,RW,TOT,35,3,4,7,1,28,3,0,0,0,4,0,0,41,7.3,374,10:41,10,51,2,5,28.6,0.5
1020,Brandon Yip,26,RW,NSH,25,3,4,7,0,20,3,0,0,0,4,0,0,29,10.3,275,10:59,9,37,2,3,40.0,0.6
1021,Brandon Yip,26,RW,COL,10,0,0,0,1,8,0,0,0,0,0,0,0,12,0.0,99,9:55,1,14,0,2,0.0,-0.1
1022,Nolan Yonkman,30,D,FLA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,6:19,0,0,0,0,,0.0
1023,Travis Zajac,26,C,NJD,15,2,4,6,-3,4,1,1,0,1,4,0,0,25,8.0,261,17:22,3,11,118,86,57.8,0.4
1024,Steven Zalewski,25,C,NJD,7,0,0,0,-2,0,0,0,0,0,0,0,0,6,0.0,74,10:34,1,11,22,22,50.0,-0.2
1025,Greg Zanon,31,D,TOT,56,3,5,8,3,18,3,0,0,2,5,0,0,41,7.3,997,17:48,136,116,0,0,,2.8
1026,Greg Zanon,31,D,MIN,39,2,4,6,-1,14,2,0,0,1,4,0,0,27,7.4,726,18:37,104,77,0,0,,2.0
1027,Greg Zanon,31,D,BOS,17,1,1,2,4,4,1,0,0,1,1,0,0,14,7.1,270,15:54,32,39,0,0,,0.8
1028,Henrik Zetterberg,31,LW,DET,82,22,47,69,14,47,19,3,0,4,34,11,2,267,8.2,1627,19:50,26,45,548,567,49.1,7.6
1029,Vladimir Zharkov,24,RW,NJD,4,0,0,0,-2,0,0,0,0,0,0,0,0,0,,20,4:53,0,1,0,0,,-0.1
1030,Mika Zibanejad,18,C,OTT,9,0,1,1,-3,2,0,0,0,0,0,1,0,12,0.0,116,12:54,5,15,22,28,44.0,-0.3
1031,Marek Zidlicky,34,D,TOT,63,2,20,22,-6,34,0,2,0,1,14,6,0,70,2.9,1344,21:20,58,62,0,0,,4.2
1032,Marek Zidlicky,34,D,MIN,41,0,14,14,-6,24,0,0,0,0,11,3,0,50,0.0,847,20:40,38,34,0,0,,2.4
1033,Marek Zidlicky,34,D,NJD,22,2,6,8,0,10,0,2,0,1,3,3,0,20,10.0,497,22:34,20,28,0,0,,1.8
1034,Harry Zolnierczyk,24,LW,PHI,37,3,3,6,-11,35,3,0,0,0,3,0,0,49,6.1,285,7:42,14,67,12,16,42.9,0.0
1035,Dainius Zubrus,33,RW,NJD,82,17,27,44,7,34,10,4,3,2,23,2,2,109,15.6,1532,18:41,41,102,191,250,43.3,5.0
1036,Mats Zuccarello,24,LW,NYR,10,2,1,3,0,6,1,1,0,1,0,1,0,10,20.0,100,10:03,3,8,0,0,,0.4
1037,Jason Zucker,20,LW,MIN,6,0,2,2,-2,2,0,0,0,0,2,0,0,10,0.0,66,11:02,2,5,0,0,,0.0
