,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GW,EVA,PPA,SHA,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,PS
760,Kyle Rau,23,C,FLA,9,0,0,0,-1,2,0,0,0,0,0,0,0,15,0.0,113,12:35,3,4,0,0,,-0.2
761,Mason Raymond,30,LW,CGY,29,4,1,5,-3,8,4,0,0,0,1,0,0,53,7.5,358,12:20,7,12,3,4,42.9,0.2
762,Matt Read,29,RW,PHI,79,11,15,26,-5,27,9,2,0,2,10,5,0,127,8.7,1205,15:15,60,81,24,26,48.0,1.9
763,Ryan Reaves,29,RW,STL,64,3,1,4,-6,68,3,0,0,0,1,0,0,31,9.7,514,8:02,10,206,1,1,50.0,-0.3
764,Zach Redmond,27,D,COL,37,2,4,6,5,10,1,1,0,0,4,0,0,22,9.1,436,11:47,39,47,0,0,,1.7
765,Brent Regner,26,D,FLA,7,0,0,0,-2,4,0,0,0,0,0,0,0,7,0.0,81,11:35,7,4,0,0,,-0.1
766,Mike Reilly,22,D,MIN,29,1,6,7,-4,8,1,0,0,0,4,2,0,27,3.7,350,12:05,23,3,0,0,,0.9
767,Griffin Reinhart,22,D,EDM,29,0,1,1,-6,20,0,0,0,0,1,0,0,24,0.0,524,18:04,46,62,0,0,,0.2
768,Sam Reinhart,20,C,BUF,79,23,19,42,-8,8,15,8,0,3,17,2,0,165,13.9,1330,16:50,26,26,36,72,33.3,5.2
769,Borna Rendulic,23,RW,COL,3,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,23,7:32,3,1,0,3,0.0,-0.1
770,Mike Ribeiro,35,C,NSH,81,7,43,50,11,62,5,2,0,0,30,13,0,76,9.2,1413,17:27,20,61,288,472,37.9,4.6
771,Brad Richards,35,C,DET,68,10,18,28,4,8,6,4,0,1,8,10,0,164,6.1,1006,14:48,12,16,124,126,49.6,2.8
772,Mike Richards,30,C,WSH,39,2,3,5,-2,8,2,0,0,1,3,0,0,46,4.3,475,12:11,19,39,235,240,49.5,-0.1
773,Brad Richardson,30,RW,ARI,82,11,20,31,8,46,11,0,0,3,20,0,0,117,9.4,1281,15:37,53,57,523,438,54.4,2.9
774,Tobias Rieder,23,RW,ARI,82,14,23,37,-21,10,12,2,0,1,16,6,1,189,7.4,1419,17:18,43,54,10,19,34.5,2.5
775,Morgan Rielly,21,D,TOR,82,9,27,36,-17,28,6,2,1,0,21,6,0,167,5.4,1905,23:14,122,58,0,0,,5.6
776,Zac Rinaldo,25,C,BOS,52,1,2,3,-5,83,1,0,0,0,2,0,0,38,2.6,431,8:18,15,154,0,1,0.0,-0.5
777,Rasmus Ristolainen,21,D,BUF,82,9,32,41,-21,33,5,4,0,1,15,17,0,202,4.5,2073,25:17,137,139,0,0,,6.7
778,Brett Ritchie,22,RW,DAL,8,0,1,1,-3,7,0,0,0,0,1,0,0,15,0.0,93,11:36,3,30,0,0,,-0.2
779,Nick Ritchie,20,LW,ANA,33,2,2,4,-2,37,2,0,0,0,2,0,0,55,3.6,388,11:46,10,93,1,2,33.3,0.0
780,Buddy Robinson,24,RW,OTT,3,1,1,2,2,4,1,0,0,1,1,0,0,5,20.0,26,8:36,1,11,0,1,0.0,0.4
781,Evan Rodrigues,22,C,BUF,2,1,1,2,2,0,1,0,0,0,1,0,0,8,12.5,24,11:45,0,3,0,0,,0.4
782,Antoine Roussel,26,LW,DAL,80,13,16,29,11,123,13,0,0,6,14,1,1,111,11.7,1109,13:51,58,123,15,20,42.9,3.2
783,Michal Rozsival,37,D,CHI,51,1,12,13,3,33,1,0,0,0,9,2,1,41,2.4,824,16:10,63,81,0,0,,2.5
784,Chad Ruhwedel,25,D,BUF,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,16,15:30,2,3,0,0,,0.0
785,David Rundblad,25,D,CHI,9,0,2,2,-2,6,0,0,0,0,0,2,0,13,0.0,129,14:22,3,3,0,0,,0.2
786,Kris Russell,28,D,TOT,62,4,15,19,-5,10,2,2,0,1,13,2,0,70,5.7,1431,23:05,210,40,0,1,0.0,2.8
787,Kris Russell,28,D,CGY,51,4,11,15,-4,8,2,2,0,1,11,0,0,56,7.1,1166,22:52,174,31,0,1,0.0,2.4
788,Kris Russell,28,D,DAL,11,0,4,4,-1,2,0,0,0,0,2,2,0,14,0.0,264,24:02,36,9,0,0,,0.5
789,Bryan Rust,23,RW,PIT,41,4,7,11,1,12,4,0,0,1,6,1,0,68,5.9,512,12:30,23,62,1,3,25.0,0.8
790,Tuomo Ruutu,32,LW,NJD,33,0,1,1,-7,8,0,0,0,0,1,0,0,34,0.0,380,11:30,8,63,2,3,40.0,-0.7
791,Bobby Ryan,28,RW,OTT,81,22,34,56,-9,28,16,6,0,2,24,10,0,183,12.0,1391,17:10,24,106,3,8,27.3,6.0
792,Derek Ryan,29,C,CAR,6,2,0,2,1,2,1,1,0,0,0,0,0,5,40.0,73,12:12,0,2,35,24,59.3,0.4
793,Kerby Rychel,21,LW,CBJ,32,2,7,9,5,15,2,0,0,0,7,0,0,32,6.3,304,9:31,9,39,1,2,33.3,0.9
794,Brandon Saad,23,LW,CBJ,78,31,22,53,1,14,25,6,0,7,19,2,1,233,13.3,1343,17:13,25,43,19,15,55.9,7.2
795,Miikka Salomaki,22,RW,NSH,61,5,5,10,-1,28,5,0,0,1,4,0,1,61,8.2,732,12:00,30,164,2,1,66.7,0.4
796,Philip Samuelsson,24,D,ARI,4,0,0,0,0,2,0,0,0,0,0,0,0,5,0.0,64,15:53,11,3,0,0,,0.0
797,Steven Santini,20,D,NJD,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0.0,15,14:35,2,0,0,0,,0.2
798,Mike Santorelli,30,C,ANA,70,9,9,18,-4,8,8,1,0,1,7,2,0,81,11.1,706,10:06,20,28,75,83,47.5,1.9
799,David Savard,25,D,CBJ,65,4,21,25,-7,45,3,1,0,0,16,4,1,122,3.3,1506,23:10,111,122,0,0,,3.8
800,Luca Sbisa,26,D,VAN,41,2,6,8,5,26,2,0,0,1,5,0,1,29,6.9,712,17:23,58,71,0,0,,2.4
801,Marco Scandella,25,D,MIN,73,5,16,21,6,22,3,2,0,0,14,1,1,126,4.0,1511,20:42,105,66,0,0,,5.0
802,Colton Sceviour,26,C,DAL,71,11,12,23,6,21,10,1,0,1,9,2,1,125,8.8,900,12:40,52,71,9,15,37.5,2.4
803,Tim Schaller,25,C,BUF,17,1,2,3,3,2,0,0,1,1,2,0,0,18,5.6,142,8:19,9,13,40,73,35.4,0.4
804,Mark Scheifele,22,C,WPG,71,29,32,61,16,48,22,7,0,3,28,4,0,194,14.9,1317,18:33,36,53,515,651,44.2,8.6
805,Brayden Schenn,24,C,PHI,80,26,33,59,3,33,15,11,0,5,22,11,0,178,14.6,1352,16:54,30,187,52,64,44.8,7.4
806,Luke Schenn,26,D,TOT,72,4,12,16,-2,82,3,1,0,0,12,0,0,76,5.3,1265,17:34,106,234,1,1,50.0,3.3
807,Luke Schenn,26,D,LAK,43,2,9,11,5,52,1,1,0,0,9,0,0,57,3.5,755,17:34,66,163,0,0,,2.6
808,Luke Schenn,26,D,PHI,29,2,3,5,-7,30,2,0,0,0,3,0,0,19,10.5,510,17:35,40,71,1,1,50.0,0.6
809,David Schlemko,28,D,NJD,67,6,13,19,-22,16,5,1,0,3,2,11,0,104,5.8,1249,18:39,88,47,0,0,,3.1
810,Nate Schmidt,24,D,WSH,72,2,14,16,12,16,2,0,0,1,14,0,0,80,2.5,1301,18:04,111,69,0,0,,4.0
811,Cole Schneider,25,LW,BUF,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,25,12:38,0,3,0,0,,0.0
812,Jordan Schroeder,25,C,MIN,26,2,2,4,2,2,2,0,0,0,2,0,0,30,6.7,245,9:25,13,15,1,2,33.3,0.4
813,Jeff Schultz,29,D,LAK,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,18,18:15,2,0,0,0,,-0.1
814,Justin Schultz,25,D,TOT,63,4,14,18,-15,16,2,2,0,0,8,6,0,82,4.9,1162,18:27,72,36,0,2,0.0,2.3
815,Justin Schultz,25,D,EDM,45,3,7,10,-22,14,2,1,0,0,2,5,0,59,5.1,906,20:08,66,29,0,2,0.0,0.6
816,Justin Schultz,25,D,PIT,18,1,7,8,7,2,0,1,0,0,6,1,0,23,4.3,256,14:14,6,7,0,0,,1.8
817,Nick Schultz,33,D,PHI,81,1,9,10,-1,42,1,0,0,0,9,0,0,70,1.4,1454,17:57,174,85,1,0,100.0,2.5
818,Jaden Schwartz,23,LW,STL,33,8,14,22,8,8,7,1,0,1,10,4,0,63,12.7,568,17:12,21,26,15,17,46.9,2.8
819,John Scott,33,LW,TOT,12,0,1,1,-1,27,0,0,0,0,1,0,0,6,0.0,78,6:32,3,23,0,0,,-0.1
820,John Scott,33,LW,ARI,11,0,1,1,0,25,0,0,0,0,1,0,0,6,0.0,69,6:18,3,20,0,0,,0.0
821,John Scott,33,LW,MTL,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,9,9:01,0,3,0,0,,-0.1
822,Rob Scuderi,37,D,TOT,63,0,10,10,7,10,0,0,0,0,9,0,1,35,0.0,996,15:49,75,31,0,1,0.0,2.5
823,Rob Scuderi,37,D,PIT,25,0,4,4,4,8,0,0,0,0,3,0,1,9,0.0,427,17:05,32,10,0,1,0.0,1.1
824,Rob Scuderi,37,D,LAK,21,0,6,6,9,2,0,0,0,0,6,0,0,12,0.0,380,18:07,33,14,0,0,,1.8
825,Rob Scuderi,37,D,CHI,17,0,0,0,-6,0,0,0,0,0,0,0,0,14,0.0,189,11:06,10,7,0,0,,-0.3
826,Brent Seabrook,30,D,CHI,81,14,35,49,6,32,8,6,0,3,16,19,0,167,8.4,1849,22:49,150,121,0,0,,9.2
827,Daniel Sedin,35,LW,VAN,82,28,33,61,7,36,20,8,0,6,21,11,1,258,10.9,1503,18:20,19,20,5,14,26.3,8.0
828,Henrik Sedin,35,C,VAN,74,11,44,55,0,24,5,5,1,0,29,15,0,99,11.1,1360,18:23,19,9,620,727,46.0,5.4
829,Tyler Seguin,24,C,DAL,72,33,40,73,2,16,26,7,0,6,23,17,0,278,11.9,1400,19:27,27,80,470,376,55.6,9.6
830,Dennis Seidenberg,34,D,BOS,61,1,11,12,-1,24,1,0,0,0,10,1,0,66,1.5,1183,19:24,120,127,0,0,,2.0
831,Jiri Sekac,23,LW,TOT,39,1,5,6,-5,16,0,1,0,0,4,1,0,49,2.0,455,11:40,18,50,2,2,50.0,-0.1
832,Jiri Sekac,23,LW,ANA,22,1,2,3,0,4,0,1,0,0,1,1,0,29,3.4,268,12:11,10,18,0,2,0.0,0.1
833,Jiri Sekac,23,LW,ARI,11,0,2,2,-4,10,0,0,0,0,2,0,0,9,0.0,127,11:30,8,25,2,0,100.0,-0.2
834,Jiri Sekac,23,LW,CHI,6,0,1,1,-1,2,0,0,0,0,1,0,0,11,0.0,60,10:04,0,7,0,0,,0.0
835,Andrej Sekera,29,D,EDM,81,6,24,30,-15,12,4,2,0,2,11,12,1,155,3.9,1769,21:50,156,60,0,0,,4.7
836,Eric Selleck,28,RW,ARI,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0.0,10,9:33,0,3,0,0,,0.0
837,Alexander Semin,31,LW,MTL,15,1,3,4,1,12,1,0,0,0,3,0,0,18,5.6,185,12:20,4,6,1,0,100.0,0.3
838,Tom Sestito,28,LW,PIT,4,0,1,1,1,19,0,0,0,0,1,0,0,1,0.0,23,5:48,1,13,0,0,,0.1
839,Damon Severson,21,D,NJD,72,1,20,21,-8,32,1,0,0,0,15,5,0,94,1.1,1308,18:10,41,66,0,0,,4.0
840,Michael Sgarbossa,23,C,ANA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,8:21,2,0,2,2,50.0,0.0
841,Patrick Sharp,34,LW,DAL,76,20,35,55,-3,27,13,7,0,6,18,17,0,226,8.8,1339,17:37,24,76,16,17,48.5,5.9
842,Kevin Shattenkirk,27,D,STL,72,14,30,44,-14,51,8,6,0,1,9,20,1,180,7.8,1614,22:25,113,82,0,0,,7.1
843,Andrew Shaw,24,RW,CHI,78,14,20,34,11,69,10,4,0,2,16,4,0,153,9.2,1143,14:39,21,148,146,168,46.5,3.9
844,Logan Shaw,24,RW,FLA,53,5,2,7,-7,13,4,1,0,1,2,0,0,72,6.9,649,12:14,20,88,16,21,43.2,-0.1
845,Riley Sheahan,24,C,DET,81,14,11,25,-8,12,10,3,1,2,10,1,0,128,10.9,1234,15:14,40,72,358,424,45.8,2.1
846,Conor Sheary,23,LW,PIT,44,7,3,10,-1,8,7,0,0,0,3,0,0,51,13.7,429,9:45,5,15,1,7,12.5,1.1
847,Hunter Shinkaruk,21,C,TOT,8,2,1,3,-4,2,1,1,0,0,0,1,0,12,16.7,120,14:58,3,9,0,1,0.0,0.2
848,Hunter Shinkaruk,21,C,CGY,7,2,1,3,-4,2,1,1,0,0,0,1,0,12,16.7,110,15:44,3,8,0,1,0.0,0.2
849,Hunter Shinkaruk,21,C,VAN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,9:35,0,1,0,0,,0.0
850,Devin Shore,21,C,DAL,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0.0,36,12:07,0,2,0,1,0.0,0.0
851,Drew Shore,25,C,CGY,2,0,1,1,0,2,0,0,0,0,1,0,0,3,0.0,28,14:00,1,0,4,6,40.0,0.1
852,Nick Shore,23,C,LAK,68,3,7,10,-10,32,3,0,0,1,5,2,0,90,3.3,844,12:24,17,97,384,357,51.8,-0.4
853,Patrick Sieloff,21,D,CGY,1,1,0,1,1,2,1,0,0,1,0,0,0,1,100.0,18,17:59,2,3,0,0,,0.3
854,Jakob Silfverberg,25,RW,ANA,82,20,19,39,8,32,18,2,0,2,16,2,1,215,9.3,1392,16:58,58,87,4,16,20.0,5.0
855,Zach Sill,27,C,WSH,10,1,0,1,0,2,1,0,0,0,0,0,0,13,7.7,99,9:56,6,20,33,44,42.9,0.1
856,Wayne Simmonds,27,RW,PHI,81,32,28,60,-7,147,19,13,0,5,20,8,0,229,14.0,1396,17:14,44,192,5,2,71.4,7.6
857,Dominik Simon,21,C,PIT,3,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,18,6:04,1,1,0,0,,0.1
858,Mike Sislo,28,RW,NJD,18,3,1,4,-2,4,2,1,0,0,1,0,0,29,10.3,224,12:26,6,25,0,2,0.0,0.4
859,Colton Sissons,22,C,NSH,34,4,2,6,5,12,4,0,0,0,2,0,0,25,16.0,339,9:58,20,35,141,111,56.0,0.8
860,Jack Skille,28,RW,COL,74,8,6,14,-4,11,8,0,0,0,6,0,0,106,7.5,654,8:50,25,97,4,15,21.1,1.2
861,Jeff Skinner,23,LW,CAR,82,28,23,51,-1,38,24,4,0,7,20,3,0,258,10.9,1336,16:17,17,21,20,27,42.6,7.0
862,Brady Skjei,21,D,NYR,7,0,0,0,1,4,0,0,0,0,0,0,0,6,0.0,124,17:44,11,11,0,0,,0.1
863,Jaccob Slavin,21,D,CAR,63,2,18,20,1,8,2,0,0,0,13,4,1,84,2.4,1322,20:59,119,41,0,0,,4.5
864,Anton Slepyshev,21,RW,EDM,11,0,1,1,-5,2,0,0,0,0,1,0,0,5,0.0,96,8:41,1,13,1,0,100.0,-0.2
865,Ladislav Smid,29,D,CGY,22,0,0,0,-7,6,0,0,0,0,0,0,0,11,0.0,255,11:35,33,39,0,0,,-0.5
866,Ben Smith,27,RW,TOT,22,2,4,6,2,0,2,0,0,1,4,0,0,17,11.8,266,12:06,16,18,100,85,54.1,0.5
867,Ben Smith,27,RW,TOR,16,2,4,6,3,0,2,0,0,1,4,0,0,16,12.5,230,14:23,15,13,95,73,56.5,0.6
868,Ben Smith,27,RW,SJS,6,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,36,5:59,1,5,5,12,29.4,-0.1
869,Brendan Smith,26,D,DET,63,3,12,15,1,62,2,1,0,0,12,0,0,82,3.7,1109,17:36,42,94,0,0,,3.4
870,Craig Smith,26,RW,NSH,82,21,16,37,4,40,19,2,0,6,13,3,0,199,10.6,1245,15:11,18,84,76,154,33.0,4.7
871,Reilly Smith,24,RW,FLA,82,25,25,50,19,31,20,5,0,3,18,6,1,173,14.5,1526,18:37,39,85,0,2,0.0,6.6
872,Zack Smith,27,C,OTT,81,25,11,36,16,80,16,4,5,4,9,1,1,121,20.7,1247,15:24,26,175,380,349,52.1,5.4
873,Devante Smith-Pelly,23,RW,TOT,64,14,11,25,-3,30,14,0,0,5,10,1,0,94,14.9,787,12:18,23,105,2,3,40.0,3.1
874,Devante Smith-Pelly,23,RW,MTL,46,6,6,12,-2,22,6,0,0,3,6,0,0,60,10.0,506,11:00,15,85,0,2,0.0,1.1
875,Devante Smith-Pelly,23,RW,NJD,18,8,5,13,-1,8,8,0,0,2,4,1,0,34,23.5,280,15:35,8,20,2,1,66.7,2.0
876,Carl Soderberg,30,C,COL,82,12,39,51,-7,32,8,3,1,0,27,11,1,163,7.4,1477,18:01,71,27,338,381,47.0,4.3
877,Nikita Soshnikov,22,RW,TOR,11,2,3,5,-4,6,1,1,0,0,3,0,0,33,6.1,172,15:37,6,34,0,1,0.0,0.3
878,Nick Spaling,27,C,TOT,58,3,10,13,-2,24,3,0,0,0,10,0,0,53,5.7,828,14:17,45,65,309,292,51.4,0.4
879,Nick Spaling,27,C,TOR,35,1,6,7,-7,18,1,0,0,0,6,0,0,32,3.1,534,15:16,29,44,259,249,51.0,-0.3
880,Nick Spaling,27,C,SJS,23,2,4,6,5,6,2,0,0,0,4,0,0,21,9.5,294,12:47,16,21,50,43,53.8,0.6
881,Jason Spezza,32,C,DAL,75,33,30,63,4,22,24,9,0,7,15,15,0,202,16.3,1239,16:31,20,9,538,443,54.8,8.8
882,Ryan Spooner,24,C,BOS,80,13,36,49,-9,35,7,6,0,4,25,11,0,162,8.0,1211,15:08,19,53,304,407,42.8,4.5
883,Daniel Sprong,18,RW,PIT,18,2,0,2,-1,0,2,0,0,0,0,0,0,23,8.7,157,8:44,3,14,1,1,50.0,0.1
884,Jared Spurgeon,26,D,MIN,77,11,18,29,10,14,6,5,0,2,7,8,3,122,9.0,1746,22:41,157,51,0,0,,7.2
885,Eric Staal,31,C,TOT,83,13,26,39,-3,34,12,1,0,0,20,6,0,199,6.5,1540,18:33,33,74,446,396,53.0,3.4
886,Eric Staal,31,C,CAR,63,10,23,33,-4,32,9,1,0,0,17,6,0,159,6.3,1215,19:17,22,55,323,278,53.7,3.0
887,Eric Staal,31,C,NYR,20,3,3,6,1,2,3,0,0,0,3,0,0,40,7.5,325,16:15,11,19,123,118,51.0,0.5
888,Jordan Staal,27,C,CAR,82,20,28,48,6,34,14,6,0,4,22,4,2,151,13.2,1501,18:18,31,165,806,589,57.8,5.8
889,Marc Staal,29,D,NYR,77,2,13,15,2,36,2,0,0,1,13,0,0,65,3.1,1515,19:41,120,65,1,3,25.0,2.8
890,Drew Stafford,30,RW,WPG,78,21,17,38,-23,28,14,6,1,6,12,3,2,187,11.2,1394,17:52,15,59,51,50,50.5,3.3
891,Matt Stajan,32,C,CGY,80,6,11,17,-4,52,4,0,2,0,10,0,1,58,10.3,1016,12:42,45,77,373,415,47.3,0.5
892,Viktor Stalberg,30,LW,NYR,75,9,11,20,6,22,9,0,0,0,11,0,0,125,7.2,915,12:12,33,144,2,4,33.3,1.8
893,Steven Stamkos,25,C,TBL,77,36,28,64,3,38,21,14,1,8,17,9,2,216,16.7,1521,19:45,35,109,463,464,49.9,9.2
894,Ryan Stanton,26,D,WSH,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,9,8:41,0,0,0,0,,-0.1
895,Paul Stastny,30,C,STL,64,10,39,49,3,26,8,2,0,2,27,12,0,103,9.7,1226,19:09,40,32,684,536,56.1,4.9
896,Alex Steen,31,LW,STL,67,17,35,52,3,48,14,2,1,2,16,19,0,172,9.9,1365,20:22,35,50,159,198,44.5,5.8
897,Lee Stempniak,32,RW,TOT,82,19,32,51,4,38,15,3,1,4,23,9,0,146,13.0,1471,17:57,34,113,2,11,15.4,6.1
898,Lee Stempniak,32,RW,NJD,63,16,25,41,3,34,12,3,1,3,16,9,0,120,13.3,1180,18:44,28,85,2,8,20.0,5.1
899,Lee Stempniak,32,RW,BOS,19,3,7,10,1,4,3,0,0,1,7,0,0,26,11.5,291,15:20,6,28,0,3,0.0,1.0
900,Derek Stepan,25,C,NYR,72,22,31,53,5,20,14,5,3,5,22,9,0,192,11.5,1278,17:45,39,38,515,589,46.6,6.4
901,Chandler Stephenson,21,C,WSH,9,0,0,0,-3,2,0,0,0,0,0,0,0,2,0.0,71,7:51,4,5,30,25,54.5,-0.3
902,Chris Stewart,28,RW,ANA,56,8,12,20,2,73,7,1,0,1,8,4,0,78,10.3,605,10:48,10,72,3,6,33.3,2.4
903,Jarret Stoll,33,C,TOT,80,4,5,9,-1,36,4,0,0,0,5,0,0,49,8.2,974,12:11,69,117,481,362,57.1,-0.2
904,Jarret Stoll,33,C,MIN,51,3,3,6,-4,16,3,0,0,0,3,0,0,23,13.0,575,11:16,48,59,323,247,56.7,-0.1
905,Jarret Stoll,33,C,NYR,29,1,2,3,3,20,1,0,0,0,2,0,0,26,3.8,400,13:47,21,58,158,115,57.9,-0.2
906,Mark Stone,23,RW,OTT,75,23,38,61,-4,38,17,5,1,1,26,10,2,151,15.2,1508,20:06,54,55,8,11,42.1,6.7
907,Michael Stone,25,D,ARI,75,6,30,36,-10,62,6,0,0,1,16,14,0,161,3.7,1687,22:29,143,137,0,2,0.0,5.1
908,Clayton Stoner,30,D,ANA,50,1,5,6,4,67,1,0,0,0,4,0,1,32,3.1,768,15:22,55,123,0,0,,2.2
909,Tyson Strachan,31,D,MIN,2,0,0,0,1,0,0,0,0,0,0,0,0,0,,15,7:33,0,4,0,0,,0.1
910,Brian Strait,28,D,NYI,52,1,5,6,1,31,1,0,0,0,4,0,1,43,2.3,803,15:26,65,106,0,0,,1.6
911,Anton Stralman,29,D,TBL,73,9,25,34,16,20,8,1,0,0,14,11,0,127,7.1,1612,22:05,73,99,0,0,,7.9
912,Ben Street,28,C,COL,7,0,0,0,-1,4,0,0,0,0,0,0,0,8,0.0,51,7:21,4,6,26,21,55.3,-0.1
913,Mark Streit,38,D,PHI,62,6,17,23,-1,18,4,2,0,1,11,6,0,110,5.5,1356,21:52,90,28,0,0,,4.4
914,Ryan Strome,22,RW,NYI,71,8,20,28,-9,28,7,1,0,0,17,3,0,132,6.1,1112,15:39,19,77,39,56,41.1,1.8
915,Brad Stuart,36,D,COL,6,0,0,0,-2,0,0,0,0,0,0,0,0,0,,84,14:00,7,11,0,0,,-0.1
916,Mark Stuart,31,D,WPG,64,1,2,3,-7,66,1,0,0,0,1,0,1,39,2.6,1046,16:21,120,162,0,0,,0.5
917,P.K. Subban,26,D,MTL,68,6,45,51,4,75,4,2,0,0,23,22,0,176,3.4,1793,26:22,80,102,0,0,,8.3
918,Chris Summers,27,D,NYR,3,0,0,0,-2,4,0,0,0,0,0,0,0,5,0.0,46,15:23,1,4,0,0,,-0.2
919,Oskar Sundqvist,21,C,PIT,18,1,3,4,0,4,0,0,1,1,3,0,0,13,7.7,186,10:19,5,18,64,75,46.0,0.2
920,Andrej Sustr,25,D,TBL,77,4,17,21,-2,30,4,0,0,1,17,0,0,65,6.2,1296,16:50,66,29,0,0,,4.0
921,Ryan Suter,31,D,MIN,82,8,43,51,10,30,4,3,1,2,24,18,1,188,4.3,2345,28:36,142,69,0,0,,10.0
922,Brandon Sutter,26,C,VAN,20,5,4,9,3,2,3,1,1,2,4,0,0,45,11.1,360,17:59,10,12,146,132,52.5,1.2
923,Brody Sutter,24,C,CAR,8,0,0,0,-4,0,0,0,0,0,0,0,0,7,0.0,72,8:58,0,21,9,4,69.2,-0.3
924,Viktor Svedberg,24,D,CHI,27,2,2,4,-5,4,2,0,0,0,2,0,0,40,5.0,425,15:45,28,11,0,0,,0.6
925,Maxime Talbot,31,C,BOS,38,2,5,7,-11,15,2,0,0,1,4,1,0,29,6.9,426,11:13,28,66,164,181,47.5,-0.2
926,Brandon Tanev,24,LW,WPG,3,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,36,12:03,2,7,0,0,,-0.1
927,Chris Tanev,26,D,VAN,69,4,14,18,-8,8,2,2,0,0,12,1,1,42,9.5,1501,21:45,166,18,0,0,,3.6
928,Eric Tangradi,26,LW,DET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,6:55,0,1,0,1,0.0,0.0
929,Alex Tanguay,36,LW,TOT,70,8,27,35,8,32,7,1,0,1,18,8,1,71,11.3,1105,15:47,36,22,3,2,60.0,3.3
930,Alex Tanguay,36,LW,COL,52,4,18,22,3,24,4,0,0,0,12,5,1,49,8.2,833,16:01,26,14,1,2,33.3,1.7
931,Alex Tanguay,36,LW,ARI,18,4,9,13,5,8,3,1,0,1,6,3,0,22,18.2,273,15:09,10,8,2,0,100.0,1.7
932,Matt Taormina,29,D,TBL,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,42,13:56,3,1,0,0,,0.0
933,Vladimir Tarasenko,24,RW,STL,80,40,34,74,7,37,28,12,0,7,22,12,0,292,13.7,1491,18:38,28,32,0,1,0.0,10.8
934,Tomas Tatar,25,LW,DET,81,21,24,45,4,24,14,7,0,3,16,8,0,165,12.7,1162,14:21,18,74,6,18,25.0,5.8
935,John Tavares,25,C,NYI,78,33,37,70,6,38,26,7,0,5,25,12,0,250,13.2,1560,20:00,29,51,741,629,54.1,9.3
936,Matt Tennyson,25,D,SJS,29,1,3,4,1,0,0,1,0,0,3,0,0,23,4.3,305,10:31,18,23,0,0,,0.9
937,Teuvo Teravainen,21,C,CHI,78,13,22,35,-2,20,11,2,0,3,14,7,1,136,9.6,1197,15:21,31,24,125,184,40.5,3.3
938,Chris Terry,26,LW,CAR,68,8,3,11,-12,16,8,0,0,0,3,0,0,78,10.3,767,11:16,21,82,1,8,11.1,0.6
939,Shea Theodore,20,D,ANA,19,3,5,8,7,2,1,2,0,1,4,1,0,28,10.7,363,19:07,22,6,0,0,,2.3
940,Christian Thomas,23,LW,TOT,6,0,2,2,1,2,0,0,0,0,2,0,0,9,0.0,54,8:56,1,5,0,0,,0.2
941,Christian Thomas,23,LW,MTL,5,0,2,2,1,2,0,0,0,0,2,0,0,6,0.0,43,8:37,0,5,0,0,,0.2
942,Christian Thomas,23,LW,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,11,10:35,1,0,0,0,,0.0
943,Nate Thompson,31,C,ANA,49,3,3,6,-1,47,2,0,1,0,3,0,0,42,7.1,568,11:36,40,103,235,216,52.1,0.2
944,Paul Thompson,27,RW,NJD,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,38,12:32,0,3,0,0,,0.0
945,Chris Thorburn,32,RW,WPG,82,6,6,12,-1,81,5,0,1,2,6,0,0,70,8.6,830,10:07,32,146,68,54,55.7,0.6
946,Joe Thornton,36,C,SJS,82,19,63,82,25,54,11,8,0,6,42,21,0,121,15.7,1506,18:22,30,48,399,353,53.1,10.0
947,Shawn Thornton,38,LW,FLA,50,1,4,5,-2,80,1,0,0,0,4,0,0,58,1.7,434,8:41,2,73,6,7,46.2,-0.2
948,Chris Tierney,21,C,SJS,79,7,13,20,-16,20,5,1,1,2,13,0,0,96,7.3,1042,13:12,39,24,368,437,45.7,0.7
949,Viktor Tikhonov,27,RW,TOT,50,3,3,6,-10,20,1,2,0,1,3,0,0,41,7.3,572,11:26,25,54,45,71,38.8,-0.4
950,Viktor Tikhonov,27,RW,ARI,39,3,3,6,-6,14,1,2,0,1,3,0,0,30,10.0,459,11:46,23,35,45,70,39.1,0.0
