,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
1033,Rob Valicevic,33,C,DAL,7,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,4,0.0,55,7:50,,,,,
1034,Shaun Van Allen,36,LW,OTT,73,2,10,12,6,80,0.3,1,0,1,0,9,0,1,41,4.9,839,11:29,,,,,
1035,Mike Van Ryn,24,D,FLA,79,13,24,37,-16,52,6.7,6,6,1,0,12,12,0,136,9.6,1931,24:26,,,,,
1036,Ryan VandenBussche,30,RW,CHI,65,4,1,5,-10,120,0.0,2,2,0,0,1,0,0,25,16.0,407,6:16,,,,,
1037,Jim Vandermeer,23,D,TOT,46,5,12,17,-11,83,2.4,3,1,1,1,7,5,0,61,8.2,870,18:55,,,,,
1038,Jim Vandermeer,23,D,PHI,23,3,2,5,-5,25,0.8,3,0,0,1,2,0,0,24,12.5,363,15:47,,,,,
1039,Jim Vandermeer,23,D,CHI,23,2,10,12,-6,58,1.6,0,1,1,0,5,5,0,37,5.4,507,22:03,,,,,
1040,Vaclav Varada,27,LW,OTT,30,5,5,10,2,26,1.0,5,0,0,1,5,0,0,47,10.6,430,14:21,,,,,
1041,Josef Vasicek,23,LW,CAR,82,19,26,45,-3,60,5.0,13,6,0,5,17,9,0,161,11.8,1402,17:06,,,,,
1042,Julien Vauclair,24,D,OTT,1,0,0,0,1,2,0.1,0,0,0,0,0,0,0,0,,13,12:48,,,,,
1043,Stephane Veilleux,22,LW,MIN,19,2,8,10,0,20,1.0,0,1,1,1,7,0,1,37,5.4,272,14:20,,,,,
1044,Antoine Vermette,21,LW,OTT,57,7,7,14,5,16,1.3,6,0,1,0,6,0,1,63,11.1,684,11:59,,,,,
1045,Kris Vernarsky,21,C,BOS,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,20,6:33,,,,,
1046,Darcy Verot,27,C,WSH,37,0,2,2,-6,135,-0.5,0,0,0,0,1,0,1,11,0.0,326,8:48,,,,,
1047,J.P. Vigier,27,RW,ATL,70,10,8,18,-18,22,0.7,6,2,2,3,4,3,1,110,9.1,1022,14:36,,,,,
1048,Vitaly Vishnevski,23,D,MDA,73,6,10,16,0,51,4.2,6,0,0,0,10,0,0,86,7.0,1253,17:10,,,,,
1049,Lubomir Visnovsky,27,D,LAK,58,8,21,29,8,26,5.9,3,5,0,0,9,12,0,114,7.0,1394,24:02,,,,,
1050,Anton Volchenkov,21,D,OTT,19,1,2,3,1,8,0.7,1,0,0,0,2,0,0,15,6.7,248,13:04,,,,,
1051,Pavel Vorobiev,21,RW,CHI,18,1,3,4,1,4,0.2,0,1,0,1,2,1,0,20,5.0,230,12:48,,,,,
1052,Radim Vrbata,22,RW,CAR,80,12,13,25,-10,24,2.1,8,4,0,2,11,2,0,195,6.2,1096,13:42,,,,,
1053,David Vyborny,29,RW,CBJ,82,22,31,53,-26,40,5.2,10,8,4,2,15,16,0,158,13.9,1671,20:23,,,,,
1054,Matt Walker,23,D,STL,14,0,1,1,0,25,0.3,0,0,0,0,1,0,0,8,0.0,159,11:23,,,,,
1055,Scott Walker,30,RW,NSH,75,25,42,67,4,94,7.9,13,9,3,3,25,15,2,157,15.9,1504,20:03,,,,,
1056,Niclas Wallin,28,D,CAR,57,3,7,10,-8,51,2.1,3,0,0,0,5,1,1,74,4.1,1064,18:40,,,,,
1057,Rickard Wallin,23,C,MIN,15,5,4,9,1,14,1.3,2,3,0,1,4,0,0,16,31.3,215,14:20,,,,,
1058,Derrick Walser,25,D,CBJ,27,1,8,9,-6,22,1.4,0,1,0,0,3,5,0,35,2.9,496,18:23,,,,,
1059,Wes Walz,33,C,MIN,57,12,13,25,5,32,3.0,9,0,3,2,13,0,0,70,17.1,929,16:18,,,,,
1060,Kyle Wanvig,23,RW,MIN,6,0,1,1,-2,10,-0.1,0,0,0,0,1,0,0,16,0.0,83,13:48,,,,,
1061,Aaron Ward,31,D,CAR,49,3,5,8,1,37,2.4,1,2,0,0,5,0,0,51,5.9,875,17:52,,,,,
1062,Jason Ward,25,RW,MTL,53,5,7,12,3,21,0.9,3,2,0,1,5,1,1,56,8.9,671,12:39,,,,,
1063,Lance Ward,25,D,MDA,46,0,4,4,-1,94,0.9,0,0,0,0,4,0,0,26,0.0,399,8:41,,,,,
1064,Rhett Warrener,28,D,CGY,77,3,14,17,8,97,5.0,2,0,1,1,10,2,2,82,3.7,1530,19:52,,,,,
1065,Mike Weaver,25,D,ATL,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,0,,8,8:28,,,,,
1066,Steve Webb,28,RW,TOT,10,0,0,0,-4,4,-0.3,0,0,0,0,0,0,0,3,0.0,51,5:08,,,,,
1067,Steve Webb,28,RW,NYI,5,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,0,,25,4:57,,,,,
1068,Steve Webb,28,RW,PIT,5,0,0,0,-3,2,-0.2,0,0,0,0,0,0,0,3,0.0,27,5:20,,,,,
1069,Doug Weight,33,C,STL,75,14,51,65,-3,37,6.6,8,6,0,5,25,25,1,198,7.1,1532,20:25,,,,,
1070,Mattias Weinhandl,23,RW,NYI,55,8,12,20,9,26,2.3,4,4,0,2,8,4,0,49,16.3,678,12:20,,,,,
1071,Eric Weinrich,37,D,TOT,80,4,15,19,12,46,5.5,2,2,0,1,13,1,1,83,4.8,1723,21:33,,,,,
1072,Eric Weinrich,37,D,PHI,54,2,7,9,11,32,3.2,1,1,0,1,6,0,1,56,3.6,1123,20:48,,,,,
1073,Eric Weinrich,37,D,STL,26,2,8,10,1,14,2.3,1,1,0,0,7,1,0,27,7.4,600,23:05,,,,,
1074,Stephen Weiss,20,C,FLA,50,12,17,29,-10,10,2.9,9,3,0,2,9,8,0,82,14.6,885,17:42,,,,,
1075,Kyle Wellwood,20,C,TOR,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,8,7:56,,,,,
1076,Glen Wesley,35,D,CAR,74,0,6,6,18,32,4.2,0,0,0,0,5,1,0,82,0.0,1581,21:22,,,,,
1077,Duvie Westcott,26,D,CBJ,34,0,7,7,-15,39,0.6,0,0,0,0,4,3,0,43,0.0,720,21:11,,,,,
1078,Erik Westrum,24,C,PHX,15,1,1,2,-3,20,-0.2,1,0,0,0,1,0,0,29,3.4,240,16:00,,,,,
1079,Colin White,26,D,NJD,75,2,11,13,10,96,4.6,2,0,0,0,10,1,0,61,3.3,1577,21:02,,,,,
1080,Peter White,34,C,PHI,3,0,0,0,-1,2,-0.1,0,0,0,0,0,0,0,2,0.0,19,6:25,,,,,
1081,Todd White,28,C,OTT,53,9,20,29,12,22,3.1,7,1,1,2,14,6,0,98,9.2,929,17:32,,,,,
1082,Trent Whitfield,26,C,WSH,44,6,5,11,-2,14,0.9,5,0,1,2,5,0,0,38,15.8,563,12:48,,,,,
1083,Ray Whitney,31,LW,DET,67,14,29,43,7,22,4.7,10,3,1,4,19,9,1,119,11.8,1099,16:24,,,,,
1084,Jason Wiemer,27,C,TOT,75,8,14,22,-7,130,1.6,7,1,0,0,10,4,0,103,7.8,1015,13:32,,,,,
1085,Jason Wiemer,27,C,MIN,62,7,11,18,-6,106,1.3,6,1,0,0,7,4,0,89,7.9,865,13:57,,,,,
1086,Jason Wiemer,27,C,NYI,13,1,3,4,-1,24,0.3,1,0,0,0,3,0,0,14,7.1,151,11:36,,,,,
1087,Jason Williams,23,C,DET,49,6,7,13,1,15,1.3,6,0,0,0,7,0,0,44,13.6,463,9:27,,,,,
1088,Justin Williams,22,RW,TOT,79,11,33,44,12,64,4.5,7,4,0,1,26,7,0,203,5.4,1332,16:52,,,,,
1089,Justin Williams,22,RW,PHI,47,6,20,26,10,32,2.7,3,3,0,1,18,2,0,107,5.6,728,15:30,,,,,
1090,Justin Williams,22,RW,CAR,32,5,13,18,2,32,1.8,4,1,0,0,8,5,0,96,5.2,604,18:52,,,,,
1091,Shane Willis,26,RW,TBL,12,0,6,6,1,2,0.4,0,0,0,0,5,1,0,27,0.0,166,13:50,,,,,
1092,Brian Willsie,25,LW,WSH,49,10,5,15,-7,18,1.5,8,1,1,1,4,1,0,85,11.8,622,12:42,,,,,
1093,Clarke Wilm,27,C,TOR,10,0,0,0,0,7,-0.2,0,0,0,0,0,0,0,10,0.0,117,11:45,,,,,
1094,Landon Wilson,28,RW,TOT,54,6,4,10,-3,47,0.7,4,2,0,0,4,0,0,76,7.9,560,10:22,,,,,
1095,Landon Wilson,28,RW,PHX,35,1,3,4,-3,16,-0.1,1,0,0,0,3,0,0,41,2.4,344,9:51,,,,,
1096,Landon Wilson,28,RW,PIT,19,5,1,6,0,31,0.9,3,2,0,0,1,0,0,35,14.3,216,11:21,,,,,
1097,Chad Wiseman,22,LW,NYR,4,1,0,1,-1,0,0.1,1,0,0,0,0,0,0,3,33.3,35,8:49,,,,,
1098,Brendan Witt,28,D,WSH,72,2,10,12,-22,123,1.7,2,0,0,0,9,0,1,91,2.2,1641,22:48,,,,,
1099,Jason Woolley,34,D,DET,55,4,15,19,19,28,4.7,4,0,0,1,9,6,0,60,6.7,864,15:42,,,,,
1100,Peter Worrell,26,LW,COL,49,3,1,4,2,179,0.4,3,0,0,0,1,0,0,32,9.4,290,5:55,,,,,
1101,Tyler Wright,30,RW,CBJ,68,9,9,18,-19,63,0.9,9,0,0,3,8,1,0,109,8.3,991,14:34,,,,,
1102,Jeremy Yablonski,23,RW,STL,1,0,0,0,-1,5,-0.1,0,0,0,0,0,0,0,1,0.0,8,7:53,,,,,
1103,Mikhail Yakubov,21,C,CHI,30,1,7,8,-12,8,-0.1,1,0,0,0,5,2,0,32,3.1,412,13:44,,,,,
1104,Alexei Yashin,30,C,NYI,47,15,19,34,-1,10,4.1,12,3,0,1,9,9,1,148,10.1,814,17:19,,,,,
1105,Stephane Yelle,29,C,CGY,53,4,13,17,1,24,1.2,3,1,0,0,8,4,1,76,5.3,838,15:48,,,,,
1106,Nolan Yonkman,22,D,WSH,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,5,5:00,,,,,
1107,Jason York,33,D,NSH,67,2,13,15,-4,64,3.0,2,0,0,1,5,4,4,80,2.5,1426,21:17,,,,,
1108,Mike York,26,C,EDM,61,16,26,42,18,15,5.1,13,1,2,0,14,9,3,144,11.1,1176,19:17,,,,,
1109,Scott Young,36,RW,DAL,53,8,8,16,-15,14,0.9,6,2,0,2,3,5,0,134,6.0,782,14:45,,,,,
1110,Steve Yzerman,38,C,DET,75,18,33,51,10,46,5.8,11,7,0,3,21,11,1,141,12.8,1315,17:32,,,,,
1111,Miroslav Zalesak,24,RW,SJS,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,3,0.0,24,12:02,,,,,
1112,Rob Zamuner,34,LW,BOS,57,4,5,9,3,16,0.6,4,0,0,0,5,0,0,49,8.2,554,9:43,,,,,
1113,Richard Zednik,28,LW,MTL,81,26,24,50,5,63,6.4,19,7,0,9,17,7,0,218,11.9,1418,17:30,,,,,
1114,Henrik Zetterberg,23,LW,DET,61,15,28,43,15,14,5.1,7,7,1,2,19,6,3,137,10.9,1113,18:15,,,,,
1115,Alex Zhamnov,33,C,TOT,43,11,25,36,-1,28,3.8,10,1,0,1,17,7,1,96,11.5,821,19:05,,,,,
1116,Alex Zhamnov,33,C,CHI,23,6,12,18,-8,14,1.6,5,1,0,1,8,4,0,63,9.5,450,19:34,,,,,
1117,Alex Zhamnov,33,C,PHI,20,5,13,18,7,14,2.2,5,0,0,0,9,3,1,33,15.2,371,18:32,,,,,
1118,Nikolai Zherdev,19,RW,CBJ,57,13,21,34,-11,54,3.6,8,5,0,1,15,6,0,137,9.5,922,16:11,,,,,
1119,Alexei Zhitnik,31,D,BUF,68,4,24,28,-13,102,4.1,2,2,0,0,11,12,1,134,3.0,1701,25:01,,,,,
1120,Sergei Zholtok,31,C,TOT,70,14,17,31,2,19,3.6,11,3,0,3,14,3,0,132,10.6,1085,15:30,,,,,
1121,Sergei Zholtok,31,C,MIN,59,13,16,29,4,19,3.5,10,3,0,3,13,3,0,115,11.3,957,16:13,,,,,
1122,Sergei Zholtok,31,C,NSH,11,1,1,2,-2,0,0.0,1,0,0,0,1,0,0,17,5.9,129,11:41,,,,,
1123,Marek Zidlicky,26,D,NSH,82,14,39,53,-16,82,7.8,5,9,0,4,13,26,0,143,9.8,1643,20:02,,,,,
1124,Mike Zigomanis,23,C,CAR,17,0,3,3,-1,2,0.1,0,0,0,0,2,1,0,13,0.0,146,8:37,,,,,
1125,Dwayne Zinger,27,D,WSH,7,0,1,1,2,9,0.3,0,0,0,0,1,0,0,0,,38,5:24,,,,,
1126,Sergei Zinovjev,23,C,BOS,10,0,1,1,1,2,0.0,0,0,0,0,1,0,0,8,0.0,98,9:48,,,,,
1127,Tomas Zizka,24,D,LAK,15,2,3,5,-4,12,0.7,1,1,0,0,1,2,0,24,8.3,254,16:54,,,,,
1128,Sergei Zubov,33,D,DAL,77,7,35,42,0,20,8.5,2,4,1,1,14,21,0,154,4.5,1990,25:50,,,,,
1129,Dainius Zubrus,25,C,WSH,54,12,15,27,-16,38,2.0,5,6,1,2,8,7,0,115,10.4,1054,19:32,,,,,
1130,Andrei Zyuzin,26,D,MIN,65,8,13,21,4,48,5.6,4,4,0,1,9,4,0,104,7.7,1324,20:22,,,,,
