,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
951,Aaron Volpatti,28,LW,WSH,41,2,0,2,-3,49,-0.2,2,0,0,0,0,0,0,18,11.1,302,7:22,10,77,4,8,33.3
952,Jakub Voracek,24,RW,PHI,82,23,39,62,11,22,7.6,15,8,0,2,24,15,0,235,9.8,1415,17:15,20,19,4,2,66.7
953,Slava Voynov,24,D,LAK,82,4,30,34,6,44,7.2,3,1,0,0,18,12,0,143,2.8,1829,22:18,69,165,1,0,100.0
954,Radim Vrbata,32,RW,PHX,80,20,31,51,-6,22,5.2,10,10,0,2,20,11,0,263,7.6,1437,17:57,27,68,17,26,39.5
955,Joel Ward,33,RW,WSH,82,24,25,49,7,32,6.2,16,6,2,4,21,4,0,133,18.0,1318,16:04,67,54,90,109,45.2
956,David Warsofsky,23,D,BOS,6,1,1,2,1,0,0.5,1,0,0,0,1,0,0,10,10.0,97,16:10,4,0,0,0,
957,Mike Weaver,35,D,TOT,72,1,12,13,0,31,2.8,1,0,0,0,12,0,0,53,1.9,1331,18:29,128,121,1,0,100.0
958,Mike Weaver,35,D,FLA,55,0,6,6,-9,23,0.7,0,0,0,0,6,0,0,44,0.0,1033,18:47,94,101,1,0,100.0
959,Mike Weaver,35,D,MTL,17,1,6,7,9,8,2.0,1,0,0,0,6,0,0,9,11.1,298,17:30,34,20,0,0,
960,Mike Weber,26,D,BUF,68,1,8,9,-29,73,0.7,1,0,0,0,7,0,1,47,2.1,1212,17:49,161,208,0,0,
961,Shea Weber,28,D,NSH,79,23,33,56,-2,52,10.8,11,12,0,4,19,14,0,195,11.8,2125,26:54,173,169,0,0,
962,Yannick Weber,25,D,VAN,49,6,4,10,-7,16,2.0,3,3,0,2,2,2,0,70,8.6,584,11:55,37,39,0,0,
963,Dale Weise,25,RW,TOT,61,6,10,16,3,59,1.9,5,1,0,1,10,0,0,41,14.6,513,8:25,26,103,0,4,0.0
964,Dale Weise,25,RW,VAN,44,3,9,12,-1,42,1.2,2,1,0,0,9,0,0,29,10.3,342,7:46,13,65,0,4,0.0
965,Dale Weise,25,RW,MTL,17,3,1,4,4,17,0.7,3,0,0,1,1,0,0,12,25.0,172,10:07,13,38,0,0,
966,Stephen Weiss,30,C,DET,26,2,2,4,-4,12,-0.2,2,0,0,1,1,0,1,28,7.1,384,14:46,10,4,184,173,51.5
967,Casey Wellman,26,C,WSH,13,2,1,3,3,0,0.5,2,0,0,0,1,0,0,15,13.3,122,9:22,5,9,50,47,51.5
968,Jeremy Welsh,25,C,VAN,19,1,0,1,-1,6,0.0,1,0,0,0,0,0,0,13,7.7,130,6:51,8,16,46,44,51.1
969,Kevin Westgarth,29,RW,TOT,48,4,3,7,-4,68,0.6,4,0,0,1,3,0,0,31,12.9,312,6:30,10,45,1,4,20.0
970,Kevin Westgarth,29,RW,CGY,36,4,3,7,-2,64,0.8,4,0,0,1,3,0,0,25,16.0,253,7:02,10,38,1,4,20.0
971,Kevin Westgarth,29,RW,CAR,12,0,0,0,-2,4,-0.2,0,0,0,0,0,0,0,6,0.0,59,4:53,0,7,0,0,
972,Patrick Wey,22,D,WSH,9,0,3,3,0,5,0.4,0,0,0,0,3,0,0,5,0.0,131,14:35,4,11,0,0,
973,Blake Wheeler,27,RW,WPG,82,28,41,69,4,63,8.3,20,8,0,4,30,11,0,225,12.4,1532,18:41,68,150,15,25,37.5
974,Ryan White,25,C,MTL,52,2,4,6,-8,50,-0.2,2,0,0,1,4,0,0,51,3.9,504,9:41,37,88,197,191,50.8
975,Joe Whitney,25,RW,NJD,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,,8,8:00,0,1,0,1,0.0
976,Ray Whitney,41,LW,DAL,69,9,23,32,-6,14,2.6,6,3,0,0,11,12,0,124,7.3,963,13:58,16,14,1,1,50.0
977,Ryan Whitney,30,D,FLA,7,0,0,0,-7,6,-0.5,0,0,0,0,0,0,0,8,0.0,117,16:45,10,4,0,0,
978,Dennis Wideman,30,D,CGY,46,4,17,21,-15,18,2.8,2,2,0,0,14,2,1,102,3.9,1044,22:42,75,62,0,0,
979,Patrick Wiercioch,23,D,OTT,53,4,19,23,-1,20,3.4,1,3,0,0,10,9,0,97,4.1,868,16:22,48,54,0,2,0.0
980,Justin Williams,32,RW,LAK,82,19,24,43,14,48,5.5,15,4,0,1,21,3,0,239,7.9,1390,16:57,21,44,2,8,20.0
981,Colin Wilson,24,C,NSH,81,11,22,33,-1,21,2.8,9,2,0,3,19,3,0,112,9.8,1233,15:13,35,49,166,177,48.4
982,Garrett Wilson,22,LW,FLA,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,0.0,31,10:20,2,11,0,0,
983,Ryan Wilson,26,D,COL,28,0,6,6,1,12,0.9,0,0,0,0,6,0,0,23,0.0,411,14:40,17,53,0,1,0.0
984,Tom Wilson,19,RW,WSH,82,3,7,10,1,151,0.4,2,1,0,0,7,0,0,63,4.8,651,7:56,13,197,0,3,0.0
985,Jesse Winchester,30,C,FLA,52,9,9,18,-2,38,1.9,8,1,0,2,9,0,0,100,9.0,662,12:44,21,65,63,67,48.5
986,Tommy Wingels,25,C,SJS,77,16,22,38,11,35,4.3,14,0,2,7,16,5,1,163,9.8,1241,16:07,58,218,20,36,35.7
987,Daniel Winnik,28,C,ANA,76,6,24,30,6,23,1.9,4,0,2,2,22,0,2,115,5.2,1170,15:23,62,61,85,111,43.4
988,James Wisniewski,29,D,CBJ,75,7,44,51,0,61,8.3,4,3,0,1,19,25,0,166,4.2,1697,22:37,73,100,0,0,
989,Tyler Wotherspoon,20,D,CGY,14,0,4,4,-3,4,0.4,0,0,0,0,4,0,0,3,0.0,188,13:27,17,8,0,0,
990,James Wright,23,C,WPG,59,0,2,2,-3,15,-0.9,0,0,0,0,2,0,0,41,0.0,565,9:35,20,63,126,143,46.8
991,Nail Yakupov,20,RW,EDM,63,11,13,24,-33,36,1.1,7,4,0,1,11,2,0,122,9.0,902,14:19,23,64,0,0,
992,Keith Yandle,27,D,PHX,82,8,45,53,-23,63,6.8,5,3,0,2,17,28,0,241,3.3,1980,24:09,105,22,0,0,
993,Brandon Yip,28,RW,PHX,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,14,6:53,1,6,0,0,
994,Nolan Yonkman,32,D,ANA,2,0,1,1,-1,0,0.0,0,0,0,0,1,0,0,3,0.0,30,14:54,2,7,0,0,
995,Nikita Zadorov,18,D,BUF,7,1,0,1,-4,4,0.1,1,0,0,0,0,0,0,4,25.0,120,17:10,3,25,0,0,
996,Travis Zajac,28,C,NJD,80,18,30,48,3,28,5.2,15,3,0,3,18,12,0,165,10.9,1625,20:19,25,53,761,633,54.6
997,Michael Zalewski,21,LW,VAN,2,0,1,1,2,0,0.2,0,0,0,0,0,1,0,2,0.0,24,12:08,0,0,0,0,
998,Henrik Zetterberg,33,LW,DET,45,16,32,48,19,20,6.5,13,3,0,1,18,14,0,151,10.6,925,20:33,15,23,259,230,53.0
999,Mika Zibanejad,20,C,OTT,69,16,17,33,-15,18,3.0,13,3,0,0,12,5,0,153,10.5,989,14:20,28,118,183,214,46.1
1000,Marek Zidlicky,36,D,NJD,81,12,30,42,-3,60,8.3,4,8,0,2,18,10,2,128,9.4,1754,21:39,81,124,0,0,
1001,Harry Zolnierczyk,26,LW,PIT,13,2,0,2,0,12,0.2,2,0,0,0,0,0,0,12,16.7,132,10:08,5,14,2,0,100.0
1002,Dainius Zubrus,35,C,NJD,82,13,13,26,1,46,2.4,13,0,0,1,13,0,0,121,10.7,1440,17:33,39,107,216,208,50.9
1003,Mats Zuccarello,26,LW,NYR,77,19,40,59,11,32,7.3,14,4,1,4,27,13,0,170,11.2,1320,17:08,41,116,3,5,37.5
1004,Jason Zucker,22,LW,MIN,21,4,1,5,2,2,0.6,3,1,0,1,0,1,0,40,10.0,273,12:59,11,16,0,0,
